"","X","Subclass","Superorder","Order","Family","Genus","EDGE_Scientific_name","IUCN_Scientific_name","Red.List.status","status.color","mean","median","five.percent","ninety.five.percent","min","max","EDGEScientificName","IUCNScientificName","habitat2","TLmax_cm","mindepth_m","maxdepth_m","mediandepth_m","depthrange_m","l10TLmax_cm","l10mindepth_m","l10maxdepth_m","l10depthrange_m","rlbincat3","predict","predictTLMin","thr_tl","thr_tlmindep","thr_tlcol","thr_tlmindepcol","Red.List.status.new","Red.List.status.new.color","Data.type","area.x","Shape_Leng","Shape_Area","area.y","mi.lat","max.lat","lat.range","G.species"
"664",378,"Elasmobranchii","Batoidea","Myliobatiformes","Dasyatidae","Dasyatis","Dasyatis_izuensis","Dasyatis izuensis","NT","#CCE226",27.6869077,24.41121148,11.43163803,55.30015378,6.473441847,74.40741819,"Dasyatis izuensis","Dasyatis izuensis","Coastal and Continental",NA,10,20,15,10,NA,1,1.301029996,"1",NA,NA,NA,NA,NA,NA,NA,"NT","#CCE226","molecular",5089.5098,8.172345516,0.499999445,5089.509766,34.14587772,35.10455704,0.958679317,"Dasyatis_izuensis"
"665",39,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Carcharhinidae","Glyphis","Glyphis_glyphis","Glyphis glyphis","EN","#FC7F3F",23.70486269,24.38905156,15.23690509,31.32818803,10.19740374,43.79092847,"Glyphis glyphis","Glyphis glyphis","Freshwater",37,1,50,25.5,49,1.568201724,0,1.698970004,"1.69019608",1,0.206505598,0.437470179,"notTHR","notTHR","green","green","EN","#FC7F3F","molecular",135423,34.30383138,11.31214971,135423,-19.53705922,-7.230957815,12.30610141,"Glyphis_glyphis"
"666",1115,"Elasmobranchii","Squalimorphs","Squatiniformes","Squatinidae","Squatina","Squatina_pseudocellata","Squatina pseudocellata","DD","#D1D1C6",23.65932146,24.3463187,14.8768008,30.99143334,10.56334907,43.95411661,"Squatina pseudocellata","Squatina pseudocellata","Coastal and Continental",NA,150,310,230,160,NA,2.176091259,2.491361694,"2.204119983",NA,NA,NA,NA,NA,NA,NA,NA,NA,"molecular",200909,46.09178808,17.26091001,200909,-24.84148731,-14.54704636,10.29444095,"Squatina_pseudocellata"
"667",1117,"Elasmobranchii","Squalimorphs","Squatiniformes","Squatinidae","Squatina","Squatina_tergocellata","Squatina tergocellata","LC","#60C659",23.66002094,24.3363537,14.85612136,30.99578731,10.41075797,43.95411661,"Squatina tergocellata","Squatina tergocellata","Deepwater",140,130,400,265,270,2.146128036,2.113943352,2.602059991,"2.431363764",0,0.426867014,0.234641182,"notTHR","notTHR","green","green","LC","#60C659","molecular",382560,78.68000749,37.17202018,382560,-36.30015447,-28.99518425,7.304970228,"Squatina_tergocellata"
"668",38,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Carcharhinidae","Glyphis","Glyphis_garricki","Glyphis garricki","CR","#D81E05",23.62847151,24.28209891,14.90484998,31.35123954,10.74239943,43.79092847,"Glyphis garricki","Glyphis garricki","Freshwater",35,1,50,25.5,49,1.544068044,0,1.698970004,"1.69019608",1,0.199403358,0.430424088,"notTHR","notTHR","green","green","CR","#D81E05","molecular",578492,51.66326601,48.31420164,578492,-19.09171541,-6.953996407,12.137719,"Glyphis_garricki"
"669",1035,"Elasmobranchii","Squalimorphs","Squaliformes","Etmopteridae","Etmopterus","Etmopterus_pycnolepis","Etmopterus pycnolepis","DD","#D1D1C6",26.15493943,24.21070609,13.05681521,46.00440227,7.631964364,100.5677514,"Etmopterus pycnolepis","Etmopterus pycnolepis","Deepwater",45,330,763,546.5,433,1.653212514,2.51851394,2.882524538,"2.636487896",NA,0.232999502,0.111274866,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",154801,23.89758794,13.90043214,154801,-26.83266185,-24.09337667,2.739285182,"Etmopterus_pycnolepis"
"670",1045,"Elasmobranchii","Squalimorphs","Squaliformes","Etmopteridae","Etmopterus","Etmopterus_viator","","NE","#FFFFFF",26.24009847,24.16536295,13.3276412,46.44873216,7.899635902,104.7834568,"Etmopterus viator","","Deepwater",101,830,1610,1220,780,2.004321374,2.919078092,3.206825876,"2.892094603",NA,0.365250511,0.122711327,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",NA,NA,NA,NA,NA,NA,NA,"Etmopterus_viator"
"671",424,"Elasmobranchii","Batoidea","Myliobatiformes","Dasyatidae","Himantura","Himantura_walga","Himantura walga","NT","#CCE226",24.09270207,24.16520295,18.42395886,27.88356285,13.20037393,31.6417546,"Himantura walga","Himantura walga","Coastal and Continental",24,1,50,25.5,49,1.380211242,0,1.698970004,"1.69019608",NA,0.156019672,0.38346124,"notTHR","notTHR","green","green","NT","#CCE226","molecular",97450.1016,144.1314971,7.977995301,97450.10156,-8.018409675,13.53374958,21.55215925,"Himantura_walga"
"672",1014,"Elasmobranchii","Squalimorphs","Squaliformes","Etmopteridae","Etmopterus","Etmopterus_burgessi","Etmopterus burgessi","DD","#D1D1C6",26.2966496,24.15733572,13.09024214,46.98641543,7.869279439,114.0156154,"Etmopterus burgessi","Etmopterus burgessi","Deepwater",40.6,300,600,450,300,1.608526034,2.477121255,2.77815125,"2.477121255",NA,0.218786298,0.109172471,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",45151.1992,12.21788445,3.957698409,45151.19922,20.95514794,24.05224794,3.097099999,"Etmopterus_burgessi"
"673",224,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Scyliorhinus_stellaris","Scyliorhinus stellaris","NT","#CCE226",24.12266511,24.1185544,14.03374254,34.17643494,9.359220825,46.34697713,"Scyliorhinus stellaris","Scyliorhinus stellaris","Coastal and Continental",162,1,409,205,408,2.209515015,0,2.611723308,"2.610660163",NA,0.455289847,0.625002121,"notTHR","THR","green","red","NT","#CCE226","molecular",4292200,1649.056956,470.7809142,4292200,-6.20565206,67.03264794,73.2383,"Scyliorhinus_stellaris"
"674",239,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Triakidae","Hemitriakis","Hemitriakis_abdita","Hemitriakis abdita","DD","#D1D1C6",26.3985852,24.11811889,13.34821738,45.83701043,10.23161797,74.6106505,"Hemitriakis abdita","Hemitriakis abdita","Deepwater",80,225,400,312.5,175,1.903089987,2.352182518,2.602059991,"2.243038049",NA,0.323698512,0.160638311,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",72287.2031,9.072704132,6.10951451,72287.20313,-17.73205304,-14.7053112,3.026741837,"Hemitriakis_abdita"
"675",1039,"Elasmobranchii","Squalimorphs","Squaliformes","Etmopteridae","Etmopterus","Etmopterus_sculptus","","NE","#FFFFFF",26.08616109,24.10719747,13.17486494,46.01003695,7.631964364,117.6036821,"Etmopterus sculptus","","Deepwater",103,240,1023,631.5,783,2.012837225,2.380211242,3.009875634,"2.893761762",NA,0.368850044,0.175883506,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",NA,NA,NA,NA,NA,NA,NA,"Etmopterus_sculptus"
"676",242,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Triakidae","Hemitriakis","Hemitriakis_indroyonoi","","NE","#FFFFFF",26.34688186,24.07123352,13.4094638,46.01611765,10.37214891,74.50312796,"Hemitriakis indroyonoi","","Coastal and Continental",16,150,300,225,150,1.204119983,2.176091259,2.477121255,"2.176091259",NA,0.118310662,0.087103373,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",NA,NA,NA,NA,NA,NA,NA,"Hemitriakis_indroyonoi"
"677",10,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_cautus","Carcharhinus cautus","DD","#D1D1C6",22.8292093,24.00322561,13.82871133,30.26643142,8.077925305,41.80242746,"Carcharhinus cautus","Carcharhinus cautus","Coastal and Continental",150,1,200,100.5,199,2.176091259,0,2.301029996,"2.298853076",NA,0.440254204,0.615645716,"notTHR","THR","green","red","THR","#648FF4","molecular",1977710,517.5627425,166.6053538,1977710,-30.15983738,-4.195435474,25.96440191,"Carcharhinus_cautus"
"678",1036,"Elasmobranchii","Squalimorphs","Squaliformes","Etmopteridae","Etmopterus","Etmopterus_robinsi","Etmopterus robinsi","LC","#60C659",26.0155205,23.96581974,13.29600073,45.61716529,7.875302773,102.7754544,"Etmopterus robinsi","Etmopterus robinsi","Deepwater",34,412,787,599.5,375,1.531478917,2.614897216,2.895974732,"2.574031268",0,0.195772,0.091434899,"notTHR","notTHR","green","green","LC","#60C659","taxonomic",216948,47.08809718,18.61027192,216948,11.26734794,31.46214794,20.1948,"Etmopterus_robinsi"
"679",24,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_melanopterus","Carcharhinus melanopterus","NT","#CCE226",22.81894054,23.96218624,13.85999345,30.24935263,7.078228018,41.80242746,"Carcharhinus melanopterus","Carcharhinus melanopterus","Coastal and Continental",200,20,75,47.5,55,2.301029996,1.301029996,1.875061263,"1.740362689",NA,0.496795523,0.40707871,"notTHR","notTHR","green","green","NT","#CCE226","molecular",17691700,3965.473643,1479.477402,17691700,-28.69326336,37.05195416,65.74521752,"Carcharhinus_melanopterus"
"680",259,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Triakidae","Mustelus","Mustelus_lunulatus","Mustelus lunulatus","LC","#60C659",21.80982541,23.94811816,11.71258492,30.15286383,6.762863015,37.32942251,"Mustelus lunulatus","Mustelus lunulatus","Coastal and Continental",170,9,144,76.5,135,2.230448921,0.954242509,2.158362492,"2.130333768",0,0.464750416,0.451514005,"notTHR","notTHR","green","green","LC","#60C659","molecular",948013,243.7529002,83.34483741,948013,6.28739706,34.59430427,28.30690721,"Mustelus_lunulatus"
"681",1025,"Elasmobranchii","Squalimorphs","Squaliformes","Etmopteridae","Etmopterus","Etmopterus_hillianus","Etmopterus hillianus","LC","#60C659",26.00987565,23.91948879,13.02656145,46.4445455,7.134108556,105.5385002,"Etmopterus hillianus","Etmopterus hillianus","Deepwater",28,311,695,503,384,1.447158031,2.492760389,2.841984805,"2.584331224",0,0.172738104,0.090875326,"notTHR","notTHR","green","green","LC","#60C659","taxonomic",902254,245.8275565,81.98350637,902254,16.08894794,39.58261108,23.49366314,"Etmopterus_hillianus"
"682",1027,"Elasmobranchii","Squalimorphs","Squaliformes","Etmopteridae","Etmopterus","Etmopterus_litvinovi","Etmopterus litvinovi","DD","#D1D1C6",26.0061533,23.90383146,13.15687171,46.78601937,7.502942194,121.7205748,"Etmopterus litvinovi","Etmopterus litvinovi","Deepwater",61,630,1100,865,470,1.785329835,2.799340549,3.041392685,"2.672097858",NA,0.278668055,0.105678615,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",46824.6016,7.721725364,4.088037028,46824.60156,-22.97191729,-20.48948687,2.482430428,"Etmopterus_litvinovi"
"683",1046,"Elasmobranchii","Squalimorphs","Squaliformes","Etmopteridae","Etmopterus","Etmopterus_villosus","Etmopterus villosus","LC","#60C659",25.94017766,23.90247591,13.12947724,45.88112905,7.134108556,95.94284633,"Etmopterus villosus","Etmopterus villosus","Deepwater",46,406,911,658.5,505,1.662757832,2.608526034,2.959518377,"2.703291378",0,0.236117491,0.105710596,"notTHR","notTHR","green","green","LC","#60C659","taxonomic",237899,35.81586103,20.81937984,237899,19.39877972,24.20977222,4.810992498,"Etmopterus_villosus"
"684",1018,"Elasmobranchii","Squalimorphs","Squaliformes","Etmopteridae","Etmopterus","Etmopterus_decacuspidatus","Etmopterus decacuspidatus","DD","#D1D1C6",26.04980425,23.89604867,13.02820584,46.33674489,8.159174781,108.5608019,"Etmopterus decacuspidatus","Etmopterus decacuspidatus","Deepwater",29,512,692,602,180,1.462397998,2.709269961,2.840106094,"2.255272505",NA,0.176736372,0.079396732,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",130661,17.85256093,11.13630849,130661,16.30185443,19.663219,3.361364569,"Etmopterus_decacuspidatus"
"685",215,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Scyliorhinus_canicula","Scyliorhinus canicula","LC","#60C659",24.09132359,23.89051803,14.05954134,34.13822866,9.262624791,46.34697713,"Scyliorhinus canicula","Scyliorhinus canicula","Coastal and Continental",100,10,300,155,290,2,1,2.477121255,"2.462397998",0,0.363429641,0.376721656,"notTHR","notTHR","green","green","LC","#60C659","molecular",3860390,1493.393277,432.3848209,3860390,3.45374794,65.90044794,62.4467,"Scyliorhinus_canicula"
"686",1026,"Elasmobranchii","Squalimorphs","Squaliformes","Etmopteridae","Etmopterus","Etmopterus_joungi","","NE","#FFFFFF",25.91692467,23.88313418,12.94441683,45.7916486,7.011704093,99.65394593,"Etmopterus joungi","","Deepwater",79,300,301,300.5,1,1.897627091,2.477121255,2.478566496,"0",NA,0.321526481,0.14734302,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",NA,NA,NA,NA,NA,NA,NA,"Etmopterus_joungi"
"687",240,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Triakidae","Hemitriakis","Hemitriakis_complicofasciata","Hemitriakis complicofasciata","DD","#D1D1C6",22.91721254,23.87824697,13.70124961,29.84212735,10.95536554,39.90937977,"Hemitriakis complicofasciata","Hemitriakis complicofasciata","Coastal and Continental",96,90,100,95,10,1.982271233,1.954242509,2,"1",NA,0.356000736,0.221864921,"notTHR","notTHR","green","green","notTHR","#90E2F6","molecular",387766,79.95105623,34.3666773,387766,18.28890809,27.62134653,9.332438441,"Hemitriakis_complicofasciata"
"688",241,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Triakidae","Hemitriakis","Hemitriakis_falcata","Hemitriakis falcata","LC","#60C659",22.90978208,23.86352083,13.73763707,29.84212735,10.4993569,39.90937977,"Hemitriakis falcata","Hemitriakis falcata","Coastal and Continental",77,146,197,171.5,51,1.886490725,2.164352856,2.294466226,"1.707570176",0,0.317122589,0.178070915,"notTHR","notTHR","green","green","LC","#60C659","molecular",48752,8.266654611,4.141557965,48752,-18.1915626,-16.23255825,1.959004345,"Hemitriakis_falcata"
"689",1021,"Elasmobranchii","Squalimorphs","Squaliformes","Etmopteridae","Etmopterus","Etmopterus_evansi","Etmopterus evansi","LC","#60C659",26.16795586,23.85668167,13.33160677,46.92917479,7.079374164,108.1236401,"Etmopterus evansi","Etmopterus evansi","Deepwater",30,430,550,490,120,1.477121255,2.633468456,2.740362689,"2.079181246",0,0.180667758,0.085094244,"notTHR","notTHR","green","green","LC","#60C659","taxonomic",376505,30.87119536,31.68863139,376505,-19.73432863,-7.409797353,12.32453127,"Etmopterus_evansi"
"690",1037,"Elasmobranchii","Squalimorphs","Squaliformes","Etmopteridae","Etmopterus","Etmopterus_schmidti","","NE","#FFFFFF",25.81615535,23.8471071,12.85725279,45.38248068,7.15310787,98.52903607,"Etmopterus schmidti","","Deepwater",85,100,696,398,596,1.929418926,2,2.84260924,"2.77524626",NA,0.334272527,0.205434229,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",NA,NA,NA,NA,NA,NA,NA,"Etmopterus_schmidti"
"691",837,"Elasmobranchii","Batoidea","Rajiformes","Rajidae","Malacoraja","Malacoraja_kreffti","Malacoraja kreffti","LC","#60C659",25.45814257,23.7812194,12.66686597,44.29173185,7.250832069,89.24439184,"Malacoraja kreffti","Malacoraja kreffti","Deepwater",57,1000,1500,1250,500,1.755874856,3,3.176091259,"2.698970004",0,0.268024582,0.089135558,"notTHR","notTHR","green","green","LC","#60C659","molecular",201210,44.71031217,31.50931331,201210,54.74827519,64.7408233,9.992548101,"Malacoraja_kreffti"
"692",22,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_longimanus","Carcharhinus longimanus","VU","#F9E814",22.28811156,23.77889293,13.57397376,30.16168487,7.589108424,38.32131523,"Carcharhinus longimanus","Carcharhinus longimanus","Pelagic",395,1,152,76.5,151,2.596597096,0,2.181843588,"2.178976947",1,0.628300758,0.72530356,"THR","THR","red","red","VU","#F9E814","molecular",180120992,5364.391387,15319.62655,180120992,-46.80869513,45.91630716,92.72500229,"Carcharhinus_longimanus"
"693",1030,"Elasmobranchii","Squalimorphs","Squaliformes","Etmopteridae","Etmopterus","Etmopterus_perryi","Etmopterus perryi","DD","#D1D1C6",25.98886662,23.77081737,13.20809598,46.46571515,7.836674749,100.0801527,"Etmopterus perryi","Etmopterus perryi","Deepwater",21,283,439,361,156,1.322219295,2.451786436,2.64246452,"2.193124598",NA,0.142624938,0.081649759,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",16640.0996,7.815428729,1.379500483,16640.09961,10.83073926,12.72604794,1.895308676,"Etmopterus_perryi"
"694",839,"Elasmobranchii","Batoidea","Rajiformes","Rajidae","Malacoraja","Malacoraja_senta","Malacoraja senta","EN","#FC7F3F",25.42770272,23.75633125,12.66429324,43.79181332,7.337098723,88.81588008,"Malacoraja senta","Malacoraja senta","Deepwater",70,70,480,275,410,1.84509804,1.84509804,2.681241237,"2.612783857",1,0.301042938,0.20844083,"notTHR","notTHR","green","green","EN","#FC7F3F","taxonomic",685662,215.5621098,80.39531312,685662,32.98098544,55.54268544,22.5617,"Malacoraja_senta"
"695",1013,"Elasmobranchii","Squalimorphs","Squaliformes","Etmopteridae","Etmopterus","Etmopterus_bullisi","Etmopterus bullisi","DD","#D1D1C6",25.88064895,23.75463511,13.20534057,46.06520937,8.159174781,107.7880763,"Etmopterus bullisi","Etmopterus bullisi","Deepwater",NA,275,824,549.5,549,NA,2.439332694,2.915927212,"2.739572344",NA,NA,NA,NA,NA,NA,NA,NA,NA,"taxonomic",1106210,210.629179,96.49798716,1106210,9.212420315,33.77841264,24.56599232,"Etmopterus_bullisi"
"696",838,"Elasmobranchii","Batoidea","Rajiformes","Rajidae","Malacoraja","Malacoraja_obscura","Malacoraja obscura","DD","#D1D1C6",25.35455356,23.73191691,12.69546243,43.81609925,7.328494124,93.54619403,"Malacoraja obscura","Malacoraja obscura","Deepwater",68,808,1105,956.5,297,1.832508913,2.907411361,3.043362278,"2.472756449",NA,0.296245526,0.103188275,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",5577.77,5.228325807,0.480924695,5577.77002,-20.84671456,-19.20711456,1.6396,"Malacoraja_obscura"
"697",31,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_sorrah","Carcharhinus sorrah","NT","#CCE226",25.01164034,23.73004411,12.04563082,41.84281832,7.150636636,64.53070095,"Carcharhinus sorrah","Carcharhinus sorrah","Coastal and Continental",160,10,140,75,130,2.204119983,1,2.146128036,"2.113943352",NA,0.452856638,0.435150371,"notTHR","notTHR","green","green","NT","#CCE226","molecular",8930560,2246.817032,745.7181558,8930560,-29.74757168,30.85331908,60.60089076,"Carcharhinus_sorrah"
"698",1016,"Elasmobranchii","Squalimorphs","Squaliformes","Etmopteridae","Etmopterus","Etmopterus_caudistigmus","Etmopterus caudistigmus","LC","#60C659",25.80469022,23.72228933,13.15544008,46.08479656,6.888822319,114.9647238,"Etmopterus caudistigmus","Etmopterus caudistigmus","Deepwater",34,638,793,715.5,155,1.531478917,2.804820679,2.899273187,"2.190331698",0,0.195772,0.080056042,"notTHR","notTHR","green","green","LC","#60C659","taxonomic",53099.6992,13.49223593,4.719923807,53099.69922,-27.34907033,-19.7840788,7.564991531,"Etmopterus_caudistigmus"
"699",1017,"Elasmobranchii","Squalimorphs","Squaliformes","Etmopteridae","Etmopterus","Etmopterus_compagnoi","","NE","#FFFFFF",25.77811089,23.71097223,13.12613052,45.51415863,6.888822319,112.4061336,"Etmopterus compagnoi","","Deepwater",116,383,1300,841.5,917,2.064457989,2.583198774,3.113943352,"2.962369336",NA,0.390970411,0.162672339,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",NA,NA,NA,NA,NA,NA,NA,"Etmopterus_compagnoi"
"700",170,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Scyliorhinidae","Galeus","Galeus_mincaronei","Galeus mincaronei","VU","#F9E814",26.84876182,23.6878865,12.71237698,52.49528358,8.107552056,115.3317393,"Galeus mincaronei","Galeus mincaronei","Deepwater",40,236,600,418,364,1.602059991,2.372912003,2.77815125,"2.561101384",1,0.216782217,0.116380947,"notTHR","notTHR","green","green","VU","#F9E814","taxonomic",61157.6016,10.53975116,5.63821098,61157.60156,-29.91135206,-27.11845206,2.7929,"Galeus_mincaronei"
"701",172,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Scyliorhinidae","Galeus","Galeus_nipponensis","Galeus nipponensis","DD","#D1D1C6",26.94581683,23.56261445,12.81512724,52.44969159,7.699672116,104.766923,"Galeus nipponensis","Galeus nipponensis","Deepwater",65.5,150,540,345,390,1.8162413,2.176091259,2.73239376,"2.591064607",NA,0.290112426,0.164935486,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",180407,51.6260387,17.21162057,180407,23.47432364,35.68694306,12.21261941,"Galeus_nipponensis"
"702",175,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Scyliorhinidae","Galeus","Galeus_priapus","Galeus priapus","LC","#60C659",26.75511198,23.56248805,12.89312336,51.65625556,7.727474046,121.2023698,"Galeus priapus","Galeus priapus","Deepwater",78,262,830,546,568,1.892094603,2.418301291,2.919078092,"2.754348336",0,0.31933462,0.152237899,"notTHR","notTHR","green","green","LC","#60C659","taxonomic",62486.1016,15.53470956,5.521242179,62486.10156,-27.3513218,-15.06857948,12.28274232,"Galeus_priapus"
"703",244,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Triakidae","Hemitriakis","Hemitriakis_leucoperiptera","Hemitriakis leucoperiptera","EN","#FC7F3F",22.54365361,23.55810207,13.57874585,29.07861595,10.9897454,39.06245868,"Hemitriakis leucoperiptera","Hemitriakis leucoperiptera","Coastal and Continental",96,1,48,24.5,47,1.982271233,0,1.681241237,"1.672097858",1,0.356000736,0.559893744,"notTHR","THR","green","red","EN","#FC7F3F","molecular",646295,232.8739331,53.83659856,646295,4.736374739,20.98676522,16.25039048,"Hemitriakis_leucoperiptera"
