deployment_project_reference,datacenter_reference,deployment_id,deployment_guid,receiver_manufacturer,receiver_model,frequencies_monitored,receiver_coding_scheme,receiver_serial_number,latitude,longitude,time,recovery_datetime_utc,array_name,receiver_reference_type,receiver_reference_id,bottom_depth,depth,deployment_comments,deployed_by,expected_receiver_life
,,,,,,,,,degrees_north,degrees_east,UTC,UTC,,,,m,m,,,
JBC,OTN-Global,JBC-SOUTH PETTY HARBOUR 1-VR2W-105541-12,OTN-GlobalJBCJBC-SOUTH PETTY HARBOUR 1-VR2W-105541-12,VEMCO,VR2W,,,105541,47.44085,-52.644,2011-07-29T04:00:00Z,2011-08-25T11:30:00Z,JBC,ManmadePlatform,JBC_JBC-SOUTH PETTY HARBOUR 1,97.0,89.0,,,NaN
JBC,OTN-Global,JBC-SOUTH PETTY HARBOUR 1-VR2W-105541-13,OTN-GlobalJBCJBC-SOUTH PETTY HARBOUR 1-VR2W-105541-13,VEMCO,VR2W,,,105541,47.44085,-52.644,2011-08-25T11:45:00Z,2011-10-14T10:50:00Z,JBC,ManmadePlatform,JBC_JBC-SOUTH PETTY HARBOUR 1,97.0,89.0,,,NaN
JBC,OTN-Global,JBC-SOUTH PETTY HARBOUR 1-VR2W-105541-14,OTN-GlobalJBCJBC-SOUTH PETTY HARBOUR 1-VR2W-105541-14,VEMCO,VR2W,,,105541,47.44085,-52.644,2011-10-14T11:00:00Z,2012-01-16T18:37:00Z,JBC,ManmadePlatform,JBC_JBC-SOUTH PETTY HARBOUR 1,97.0,89.0,,,NaN
JBC,OTN-Global,JBC-SOUTH PETTY HARBOUR 1-VR2W-105541-15,OTN-GlobalJBCJBC-SOUTH PETTY HARBOUR 1-VR2W-105541-15,VEMCO,VR2W,,,105541,47.4415,-52.63983,2012-01-17T16:00:00Z,2012-06-20T13:54:00Z,JBC,ManmadePlatform,JBC_JBC-SOUTH PETTY HARBOUR 1,115.2,107.2,,,NaN
JBC,OTN-Global,JBC-SOUTH PETTY HARBOUR 1-VR2W-105541-16,OTN-GlobalJBCJBC-SOUTH PETTY HARBOUR 1-VR2W-105541-16,VEMCO,VR2W,,,105541,47.4415,-52.63983,2012-06-20T14:00:00Z,2012-09-19T10:25:00Z,JBC,ManmadePlatform,JBC_JBC-SOUTH PETTY HARBOUR 1,115.2,107.2,,,NaN
JBC,OTN-Global,JBC-SOUTH PETTY HARBOUR 1-VR2W-105541-17,OTN-GlobalJBCJBC-SOUTH PETTY HARBOUR 1-VR2W-105541-17,VEMCO,VR2W,,,105541,47.4415,-52.63983,2012-09-19T10:30:00Z,,JBC,ManmadePlatform,JBC_JBC-SOUTH PETTY HARBOUR 1,115.2,107.2,,,NaN
JBC,OTN-Global,JBC-SALMON COVE CONCEPTION BAY 1-VR2W-108450-2,OTN-GlobalJBCJBC-SALMON COVE CONCEPTION BAY 1-VR2W-108450-2,VEMCO,VR2W,,,108450,47.77658,-53.13892,2011-06-29T10:50:00Z,2012-04-20T21:10:00Z,JBC,ManmadePlatform,JBC_JBC-SALMON COVE CONCEPTION BAY 1,43.0,35.0,,,NaN
JBC,OTN-Global,JBC-SALMON COVE CONCEPTION BAY 3-VR2W-108458-1,OTN-GlobalJBCJBC-SALMON COVE CONCEPTION BAY 3-VR2W-108458-1,VEMCO,VR2W,,,108458,47.77393,-53.10497,2010-07-01T10:55:00Z,2011-06-29T12:12:00Z,JBC,ManmadePlatform,JBC_JBC-SALMON COVE CONCEPTION BAY 3,85.0,77.0,,,NaN
JBC,OTN-Global,JBC-SALMON COVE CONCEPTION BAY 3-VR2W-108458-2,OTN-GlobalJBCJBC-SALMON COVE CONCEPTION BAY 3-VR2W-108458-2,VEMCO,VR2W,,,108458,47.77852,-53.10817,2011-06-29T12:23:00Z,2012-06-27T16:30:00Z,JBC,ManmadePlatform,JBC_JBC-SALMON COVE CONCEPTION BAY 3,92.0,84.0,,,NaN
JDE,OTN-Global,CHA01_2012-VR2W-110082-1,OTN-GlobalJDECHA01_2012-VR2W-110082-1,VEMCO,VR2W,,,110082,46.74017,-71.27241,2012-04-19T15:45:00Z,2012-11-19T14:30:00Z,JDE,ManmadePlatform,JDE_CHA01_2012,3.7,2.7,,,NaN
JDE,OTN-Global,CHU01_2012-VR2W-110092-1,OTN-GlobalJDECHU01_2012-VR2W-110092-1,VEMCO,VR2W,,,110092,46.88685,-71.14499,2012-04-19T13:50:00Z,2012-07-12T15:00:00Z,JDE,ManmadePlatform,JDE_CHU01_2012,1.0,1.0,,,NaN
JDE,OTN-Global,GEN26_2012-VR2W-100539-1,OTN-GlobalJDEGEN26_2012-VR2W-100539-1,VEMCO,VR2W,,,100539,46.42083,-72.37402,2012-04-07T14:15:00Z,2012-11-08T12:55:00Z,JDE,ManmadePlatform,JDE_GEN26_2012,9.0,5.0,,,NaN
JDE,OTN-Global,IAF01_2012-VR2W-108986-1,OTN-GlobalJDEIAF01_2012-VR2W-108986-1,VEMCO,VR2W,,,108986,46.02708,-73.18007,2012-04-12T18:25:00Z,2012-10-29T17:28:00Z,JDE,ManmadePlatform,JDE_IAF01_2012,6.8,6.3,,,NaN
JDE,OTN-Global,IAF02_2012-VR2W-108990-1,OTN-GlobalJDEIAF02_2012-VR2W-108990-1,VEMCO,VR2W,,,108990,46.02669,-73.17498,2012-04-12T18:52:00Z,2012-10-29T16:14:00Z,JDE,ManmadePlatform,JDE_IAF02_2012,5.7,5.2,,,NaN
JDE,OTN-Global,IAF03_2012-VR2W-119882-1,OTN-GlobalJDEIAF03_2012-VR2W-119882-1,VEMCO,VR2W,,,119882,46.02636,-73.17309,2012-04-12T19:07:00Z,2012-10-29T16:37:00Z,JDE,ManmadePlatform,JDE_IAF03_2012,11.2,10.5,,,NaN
JDE,OTN-Global,IAF04_2012-VR2W-119886-1,OTN-GlobalJDEIAF04_2012-VR2W-119886-1,VEMCO,VR2W,,,119886,46.02612,-73.16682,2012-04-12T19:20:00Z,2012-10-29T15:51:00Z,JDE,ManmadePlatform,JDE_IAF04_2012,14.1,13.4,,,NaN
JDE,OTN-Global,IAF05_2012-VR2W-119888-1,OTN-GlobalJDEIAF05_2012-VR2W-119888-1,VEMCO,VR2W,,,119888,46.02605,-73.16415,2012-04-12T19:33:00Z,2012-10-29T15:25:00Z,JDE,ManmadePlatform,JDE_IAF05_2012,11.4,10.7,,,NaN
JDE,OTN-Global,IAF06_2012-VR2W-119891-1,OTN-GlobalJDEIAF06_2012-VR2W-119891-1,VEMCO,VR2W,,,119891,46.02601,-73.16142,2012-04-12T19:52:00Z,2012-10-29T14:55:00Z,JDE,ManmadePlatform,JDE_IAF06_2012,10.4,9.7,,,NaN
JDE,OTN-Global,JC01_2012-VR2W-110113-1,OTN-GlobalJDEJC01_2012-VR2W-110113-1,VEMCO,VR2W,,,110113,46.66942,-71.74821,2012-05-28T18:25:00Z,2012-06-21T13:30:00Z,JDE,ManmadePlatform,JDE_JC01_2012,3.2,3.2,,,NaN
JDE,OTN-Global,JC02_2012-VR2W-110086-1,OTN-GlobalJDEJC02_2012-VR2W-110086-1,VEMCO,VR2W,,,110086,46.6688,-71.74739,2012-05-28T18:15:00Z,2012-06-21T13:40:00Z,JDE,ManmadePlatform,JDE_JC02_2012,3.0,3.0,,,NaN
JDE,OTN-Global,LSL01_2012-VR2W-105070-1,OTN-GlobalJDELSL01_2012-VR2W-105070-1,VEMCO,VR2W,,,105070,45.43431,-73.73381,2012-06-15T17:52:00Z,2012-10-30T17:38:00Z,JDE,ManmadePlatform,JDE_LSL01_2012,4.4,3.9,,,NaN
JDE,OTN-Global,LSL02_2012-VR2W-108989-1,OTN-GlobalJDELSL02_2012-VR2W-108989-1,VEMCO,VR2W,,,108989,45.42949,-73.73329,2012-06-15T17:25:00Z,2012-10-30T18:02:00Z,JDE,ManmadePlatform,JDE_LSL02_2012,3.1,2.8,,,NaN
JDE,OTN-Global,LSL04_2012-VR2W-108992-1,OTN-GlobalJDELSL04_2012-VR2W-108992-1,VEMCO,VR2W,,,108992,45.42102,-73.7335,2012-06-15T16:55:00Z,2012-10-30T18:35:00Z,JDE,ManmadePlatform,JDE_LSL04_2012,6.4,5.9,,,NaN
JDE,OTN-Global,LSL06_2012-VR2W-108987-1,OTN-GlobalJDELSL06_2012-VR2W-108987-1,VEMCO,VR2W,,,108987,45.41263,-73.73376,2012-06-15T15:55:00Z,2012-10-30T19:17:00Z,JDE,ManmadePlatform,JDE_LSL06_2012,4.5,4.0,,,NaN
JDE,OTN-Global,LSL08_2012-VR2W-110111-1,OTN-GlobalJDELSL08_2012-VR2W-110111-1,VEMCO,VR2W,,,110111,45.40704,-73.73331,2012-06-15T15:15:00Z,2012-10-30T19:38:00Z,JDE,ManmadePlatform,JDE_LSL08_2012,7.0,6.5,,,NaN
JDE,OTN-Global,LSL09_2012-VR2W-108991-1,OTN-GlobalJDELSL09_2012-VR2W-108991-1,VEMCO,VR2W,,,108991,45.40431,-73.7331,2012-06-15T15:00:00Z,2012-10-30T20:00:00Z,JDE,ManmadePlatform,JDE_LSL09_2012,6.0,5.5,,,NaN
JDE,OTN-Global,PCH01_2012-VR2W-110095-1,OTN-GlobalJDEPCH01_2012-VR2W-110095-1,VEMCO,VR2W,,,110095,45.46699,-73.55777,2012-06-28T15:55:00Z,2012-11-01T14:55:00Z,JDE,ManmadePlatform,JDE_PCH01_2012,4.5,4.2,,,NaN
JDE,OTN-Global,PCH03_2012-VR2W-110087-1,OTN-GlobalJDEPCH03_2012-VR2W-110087-1,VEMCO,VR2W,,,110087,45.46591,-73.52745,2012-07-03T14:12:00Z,2012-11-09T19:05:00Z,JDE,ManmadePlatform,JDE_PCH03_2012,5.0,4.7,,,NaN
JDE,OTN-Global,PCH04_2012-VR2W-110083-1,OTN-GlobalJDEPCH04_2012-VR2W-110083-1,VEMCO,VR2W,,,110083,45.46536,-73.52288,2012-07-03T14:00:00Z,2012-11-09T17:50:00Z,JDE,ManmadePlatform,JDE_PCH04_2012,4.4,4.1,,,NaN
JDE,OTN-Global,PCH06_2012-VR2W-110098-1,OTN-GlobalJDEPCH06_2012-VR2W-110098-1,VEMCO,VR2W,,,110098,45.46453,-73.51184,2012-07-03T13:10:00Z,2012-11-09T17:25:00Z,JDE,ManmadePlatform,JDE_PCH06_2012,3.4,3.1,,,NaN
JDE,OTN-Global,PCH07_2012-VR2W-110077-1,OTN-GlobalJDEPCH07_2012-VR2W-110077-1,VEMCO,VR2W,,,110077,45.4641,-73.50655,2012-07-03T12:55:00Z,2012-11-09T17:05:00Z,JDE,ManmadePlatform,JDE_PCH07_2012,3.25,3.0,,,NaN
JDE,OTN-Global,PCH08_2012-VR2W-110097-1,OTN-GlobalJDEPCH08_2012-VR2W-110097-1,VEMCO,VR2W,,,110097,45.47058,-73.50355,2012-06-28T14:30:00Z,2012-11-01T13:37:00Z,JDE,ManmadePlatform,JDE_PCH08_2012,3.9,3.3,,,NaN
JDE,OTN-Global,PCH09_2012-VR2W-110099-1,OTN-GlobalJDEPCH09_2012-VR2W-110099-1,VEMCO,VR2W,,,110099,45.46833,-73.50105,2012-06-28T13:50:00Z,2012-11-01T13:18:00Z,JDE,ManmadePlatform,JDE_PCH09_2012,3.6,3.3,,,NaN
JDE,OTN-Global,PNF01_2012-VR2W-110113-1,OTN-GlobalJDEPNF01_2012-VR2W-110113-1,VEMCO,VR2W,,,110113,46.68369,-71.86562,2012-06-21T16:10:00Z,2012-11-08T15:45:00Z,JDE,ManmadePlatform,JDE_PNF01_2012,11.2,10.2,,,NaN
JDE,OTN-Global,PNF02_2012-VR2W-110086-1,OTN-GlobalJDEPNF02_2012-VR2W-110086-1,VEMCO,VR2W,,,110086,46.67433,-71.85458,2012-06-21T16:35:00Z,2012-11-08T16:00:00Z,JDE,ManmadePlatform,JDE_PNF02_2012,6.1,5.1,,,NaN
JDE,OTN-Global,JDE-MAL004-VR2-6777-1,OTN-GlobalJDEJDE-MAL004-VR2-6777-1,VEMCO,VR2,,,6777,47.6347,-70.1161,2010-08-17T21:00:00Z,,JDE,ManmadePlatform,JDE_JDE-MAL004,30.0,20.0,,,NaN
JDE,OTN-Global,JDE-MON03-2011-VR2W-110080-1,OTN-GlobalJDEJDE-MON03-2011-VR2W-110080-1,VEMCO,VR2W,,,110080,47.0687397,-70.5014486,2011-05-03T15:20:00Z,,JDE,ManmadePlatform,JDE_JDE-MON03-2011,-9.1,7.0,,,NaN
JDE,OTN-Global,JDE-MAL05-2011-VR2W-110102-1,OTN-GlobalJDEJDE-MAL05-2011-VR2W-110102-1,VEMCO,VR2W,,,110102,47.532,-70.056,2011-06-16T16:43:00Z,,JDE,ManmadePlatform,JDE_JDE-MAL05-2011,-46.0,31.0,,,NaN
JDE,OTN-Global,ANBO1_2012-VR2W-119830-1,OTN-GlobalJDEANBO1_2012-VR2W-119830-1,VEMCO,VR2W,,,119830,46.92317,-70.78863,2012-04-11T13:45:00Z,2012-11-12T09:25:00Z,JDE,ManmadePlatform,JDE_ANBO1_2012,16.0,15.0,,,NaN
JDE,OTN-Global,ASA01_2012-VR2W-119824-1,OTN-GlobalJDEASA01_2012-VR2W-119824-1,VEMCO,VR2W,,,119824,47.23718,-70.24324,2012-04-19T18:20:00Z,2012-11-15T16:10:00Z,JDE,ManmadePlatform,JDE_ASA01_2012,6.0,5.0,,,NaN
JDE,OTN-Global,ASA02_2012-VR2W-119834-1,OTN-GlobalJDEASA02_2012-VR2W-119834-1,VEMCO,VR2W,,,119834,47.39454,-70.19035,2012-04-19T16:30:00Z,2012-11-15T15:40:00Z,JDE,ManmadePlatform,JDE_ASA02_2012,8.9,7.9,,,NaN
JDE,OTN-Global,ASA03_2012-VR2W-119854-1,OTN-GlobalJDEASA03_2012-VR2W-119854-1,VEMCO,VR2W,,,119854,47.3498,-70.17339,2012-04-19T17:55:00Z,2012-11-16T11:50:00Z,JDE,ManmadePlatform,JDE_ASA03_2012,6.5,5.5,,,NaN
JDE,OTN-Global,CHN01_2012-VR2W-100494-1,OTN-GlobalJDECHN01_2012-VR2W-100494-1,VEMCO,VR2W,,,100494,47.05237,-70.7604,2012-04-18T18:50:00Z,2012-11-19T18:30:00Z,JDE,ManmadePlatform,JDE_CHN01_2012,7.2,6.2,,,NaN
JDE,OTN-Global,CHN03_2012-VR2W-100502-1,OTN-GlobalJDECHN03_2012-VR2W-100502-1,VEMCO,VR2W,,,100502,47.13231,-70.65798,2012-04-18T14:34:00Z,2012-10-24T19:30:00Z,JDE,ManmadePlatform,JDE_CHN03_2012,8.7,7.7,,,NaN
JDE,OTN-Global,CHN04_2012-VR2W-107418-1,OTN-GlobalJDECHN04_2012-VR2W-107418-1,VEMCO,VR2W,,,107418,47.22128,-70.6071,2012-04-18T15:10:00Z,2012-11-15T16:45:00Z,JDE,ManmadePlatform,JDE_CHN04_2012,8.5,7.5,,,NaN
JDE,OTN-Global,CHN05_2012-VR2W-100485-1,OTN-GlobalJDECHN05_2012-VR2W-100485-1,VEMCO,VR2W,,,100485,47.34666,-70.51122,2012-04-19T15:30:00Z,2012-11-15T17:40:00Z,JDE,ManmadePlatform,JDE_CHN05_2012,8.7,7.7,,,NaN
JDE,OTN-Global,GEN06_2012-VR2W-107400-1,OTN-GlobalJDEGEN06_2012-VR2W-107400-1,VEMCO,VR2W,,,107400,46.39549,-72.34937,2012-04-10T20:57:00Z,2012-11-08T14:30:00Z,JDE,ManmadePlatform,JDE_GEN06_2012,3.0,1.5,,,NaN
JDE,OTN-Global,GEN08_2012-VR2W-107407-1,OTN-GlobalJDEGEN08_2012-VR2W-107407-1,VEMCO,VR2W,,,107407,46.40553,-72.36986,2012-04-10T17:51:00Z,2012-11-08T13:05:00Z,JDE,ManmadePlatform,JDE_GEN08_2012,5.0,4.0,,,NaN
JDE,OTN-Global,GEN14_2012-VR2W-107402-1,OTN-GlobalJDEGEN14_2012-VR2W-107402-1,VEMCO,VR2W,,,107402,46.42285,-72.30683,2012-04-10T19:30:00Z,2012-11-08T14:00:00Z,JDE,ManmadePlatform,JDE_GEN14_2012,10.0,7.0,,,NaN
JDE,OTN-Global,GEN17_2012-VR2W-107405-1,OTN-GlobalJDEGEN17_2012-VR2W-107405-1,VEMCO,VR2W,,,107405,46.40431,-72.3355,2012-04-10T20:40:00Z,2012-11-08T14:20:00Z,JDE,ManmadePlatform,JDE_GEN17_2012,6.0,3.0,,,NaN
JDE,OTN-Global,GEN18_2012-VR2W-107406-1,OTN-GlobalJDEGEN18_2012-VR2W-107406-1,VEMCO,VR2W,,,107406,46.41105,-72.32549,2012-04-10T20:20:00Z,2012-11-08T14:10:00Z,JDE,ManmadePlatform,JDE_GEN18_2012,9.0,5.0,,,NaN
JDE,OTN-Global,GEN19_2012-VR2W-107399-1,OTN-GlobalJDEGEN19_2012-VR2W-107399-1,VEMCO,VR2W,,,107399,46.43312,-72.31781,2012-04-10T18:40:00Z,2012-11-08T13:35:00Z,JDE,ManmadePlatform,JDE_GEN19_2012,9.0,5.0,,,NaN
JDE,OTN-Global,GEN20_2012-VR2W-107404-1,OTN-GlobalJDEGEN20_2012-VR2W-107404-1,VEMCO,VR2W,,,107404,46.41668,-72.3642,2012-04-10T17:45:00Z,2012-11-08T12:40:00Z,JDE,ManmadePlatform,JDE_GEN20_2012,9.0,6.0,,,NaN
JDE,OTN-Global,GEN25_2012-VR2W-107403-1,OTN-GlobalJDEGEN25_2012-VR2W-107403-1,VEMCO,VR2W,,,107403,46.4362,-72.35014,2012-04-10T17:30:00Z,2012-11-08T13:20:00Z,JDE,ManmadePlatform,JDE_GEN25_2012,12.0,7.0,,,NaN
JDE,OTN-Global,IAC01_2012-VR2W-119970-1,OTN-GlobalJDEIAC01_2012-VR2W-119970-1,VEMCO,VR2W,,,119970,47.37818,-70.44717,2012-04-19T15:55:00Z,2012-11-15T12:55:00Z,JDE,ManmadePlatform,JDE_IAC01_2012,12.2,11.2,,,NaN
JDE,OTN-Global,IAC02_2012-VR2W-119964-1,OTN-GlobalJDEIAC02_2012-VR2W-119964-1,VEMCO,VR2W,,,119964,47.38281,-70.34193,2012-04-19T16:40:00Z,2012-11-15T13:45:00Z,JDE,ManmadePlatform,JDE_IAC02_2012,8.7,7.7,,,NaN
JDE,OTN-Global,IGN01_2012-VR2W-119969-1,OTN-GlobalJDEIGN01_2012-VR2W-119969-1,VEMCO,VR2W,,,119969,47.09946,-70.61579,2012-04-18T19:35:00Z,2012-11-12T13:11:00Z,JDE,ManmadePlatform,JDE_IGN01_2012,10.3,9.3,,,NaN
JDE,OTN-Global,IGN02_2012-VR2W-119968-1,OTN-GlobalJDEIGN02_2012-VR2W-119968-1,VEMCO,VR2W,,,119968,47.12,-70.53149,2012-04-18T17:00:00Z,2012-11-12T14:30:00Z,JDE,ManmadePlatform,JDE_IGN02_2012,16.5,15.5,,,NaN
JDE,OTN-Global,IGN03_2012-VR2W-119965-1,OTN-GlobalJDEIGN03_2012-VR2W-119965-1,VEMCO,VR2W,,,119965,47.12999,-70.5424,2012-04-18T16:40:00Z,2012-11-12T14:10:00Z,JDE,ManmadePlatform,JDE_IGN03_2012,15.4,14.4,,,NaN
JDE,OTN-Global,IGN05_2012-VR2W-107413-1,OTN-GlobalJDEIGN05_2012-VR2W-107413-1,VEMCO,VR2W,,,107413,47.18393,-70.54182,2012-04-18T15:50:00Z,2012-11-15T11:00:00Z,JDE,ManmadePlatform,JDE_IGN05_2012,6.4,5.4,,,NaN
JDE,OTN-Global,IGS01_2012-VR2W-119851-1,OTN-GlobalJDEIGS01_2012-VR2W-119851-1,VEMCO,VR2W,,,119851,47.14023,-70.42929,2012-04-19T20:50:00Z,2012-11-14T10:20:00Z,JDE,ManmadePlatform,JDE_IGS01_2012,10.9,9.9,,,NaN
JDE,OTN-Global,IGS02_2012-VR2W-119850-1,OTN-GlobalJDEIGS02_2012-VR2W-119850-1,VEMCO,VR2W,,,119850,47.13305,-70.40436,2012-04-19T21:05:00Z,2012-11-14T10:40:00Z,JDE,ManmadePlatform,JDE_IGS02_2012,9.8,8.8,,,NaN
JDE,OTN-Global,ILM01_2012-VR2W-119967-1,OTN-GlobalJDEILM01_2012-VR2W-119967-1,VEMCO,VR2W,,,119967,47.25117,-70.42983,2012-04-19T19:50:00Z,2012-11-15T13:55:00Z,JDE,ManmadePlatform,JDE_ILM01_2012,12.5,11.5,,,NaN
JDE,OTN-Global,ILM02_2012-VR2W-119963-1,OTN-GlobalJDEILM02_2012-VR2W-119963-1,VEMCO,VR2W,,,119963,47.23111,-70.4127,2012-04-19T19:25:00Z,2012-11-15T14:20:00Z,JDE,ManmadePlatform,JDE_ILM02_2012,12.5,11.5,,,NaN
JDE,OTN-Global,MAL01_2012-VR2W-100495-1,OTN-GlobalJDEMAL01_2012-VR2W-100495-1,VEMCO,VR2W,,,100495,47.645,-70.1249,2012-04-30T16:00:00Z,2012-11-16T09:25:00Z,JDE,ManmadePlatform,JDE_MAL01_2012,6.8,5.8,,,NaN
JDE,OTN-Global,MAL05_2012-VR2W-100534-1,OTN-GlobalJDEMAL05_2012-VR2W-100534-1,VEMCO,VR2W,,,100534,47.63037,-70.13044,2012-04-30T15:45:00Z,2012-11-16T09:05:00Z,JDE,ManmadePlatform,JDE_MAL05_2012,7.5,6.5,,,NaN
JDE,OTN-Global,MON07_2012-VR2W-119831-1,OTN-GlobalJDEMON07_2012-VR2W-119831-1,VEMCO,VR2W,,,119831,47.05824,-70.48702,2012-04-11T14:15:00Z,2012-11-14T08:15:00Z,JDE,ManmadePlatform,JDE_MON07_2012,9.4,8.4,,,NaN
JDE,OTN-Global,MON12_2012-VR2W-100500-1,OTN-GlobalJDEMON12_2012-VR2W-100500-1,VEMCO,VR2W,,,100500,46.97083,-70.66015,2012-04-11T10:55:00Z,2012-11-12T10:05:00Z,JDE,ManmadePlatform,JDE_MON12_2012,13.1,12.1,,,NaN
JDE,OTN-Global,MON14_2012-VR2W-119832-1,OTN-GlobalJDEMON14_2012-VR2W-119832-1,VEMCO,VR2W,,,119832,47.02188,-70.61816,2012-04-11T15:55:00Z,2012-11-14T14:29:00Z,JDE,ManmadePlatform,JDE_MON14_2012,11.2,10.2,,,NaN
JDE,OTN-Global,MON15_2012-VR2W-119835-1,OTN-GlobalJDEMON15_2012-VR2W-119835-1,VEMCO,VR2W,,,119835,47.06274,-70.62595,2012-04-11T13:00:00Z,2012-11-12T12:50:00Z,JDE,ManmadePlatform,JDE_MON15_2012,9.0,8.0,,,NaN
JDE,OTN-Global,MON16_2012-VR2W-119845-1,OTN-GlobalJDEMON16_2012-VR2W-119845-1,VEMCO,VR2W,,,119845,47.03417,-70.575,2012-04-11T16:10:00Z,2012-11-14T16:15:00Z,JDE,ManmadePlatform,JDE_MON16_2012,12.44,11.44,,,NaN
JDE,OTN-Global,MON17_2012-VR2W-119827-1,OTN-GlobalJDEMON17_2012-VR2W-119827-1,VEMCO,VR2W,,,119827,47.06437,-70.59432,2012-04-11T13:25:00Z,2012-11-12T15:30:00Z,JDE,ManmadePlatform,JDE_MON17_2012,16.5,15.5,,,NaN
JDE,OTN-Global,MON18_2012-VR2W-119828-1,OTN-GlobalJDEMON18_2012-VR2W-119828-1,VEMCO,VR2W,,,119828,46.96346,-70.76952,2012-04-11T10:20:00Z,2012-11-12T09:45:00Z,JDE,ManmadePlatform,JDE_MON18_2012,11.6,10.6,,,NaN
JDE,OTN-Global,MON19_2012-VR2W-119844-1,OTN-GlobalJDEMON19_2012-VR2W-119844-1,VEMCO,VR2W,,,119844,46.99232,-70.55177,2012-04-24T13:42:00Z,2012-10-25T08:30:30Z,JDE,ManmadePlatform,JDE_MON19_2012,4.8,4.8,,,NaN
JDE,OTN-Global,MON22_2012-VR2W-110096-1,OTN-GlobalJDEMON22_2012-VR2W-110096-1,VEMCO,VR2W,,,110096,46.9879,-70.54958,2012-04-24T13:30:00Z,2012-10-24T09:00:00Z,JDE,ManmadePlatform,JDE_MON22_2012,5.5,5.5,,,NaN
JDE,OTN-Global,ORN06_2012-VR2W-119852-1,OTN-GlobalJDEORN06_2012-VR2W-119852-1,VEMCO,VR2W,,,119852,46.92969,-71.05071,2012-04-13T17:55:00Z,2012-11-07T14:20:00Z,JDE,ManmadePlatform,JDE_ORN06_2012,16.0,15.0,,,NaN
JDE,OTN-Global,ORN07_2012-VR2W-119848-1,OTN-GlobalJDEORN07_2012-VR2W-119848-1,VEMCO,VR2W,,,119848,46.92757,-71.04744,2012-04-13T17:40:00Z,2012-11-07T15:00:00Z,JDE,ManmadePlatform,JDE_ORN07_2012,18.2,17.2,,,NaN
JDE,OTN-Global,ORN08_2012-VR2W-119849-1,OTN-GlobalJDEORN08_2012-VR2W-119849-1,VEMCO,VR2W,,,119849,47.03826,-70.85442,2012-04-18T20:30:00Z,2012-11-19T12:15:00Z,JDE,ManmadePlatform,JDE_ORN08_2012,19.1,18.1,,,NaN
JDE,OTN-Global,ORN09_2012-VR2W-119842-1,OTN-GlobalJDEORN09_2012-VR2W-119842-1,VEMCO,VR2W,,,119842,47.03501,-70.85057,2012-04-18T20:40:00Z,2012-11-19T12:35:00Z,JDE,ManmadePlatform,JDE_ORN09_2012,14.3,13.3,,,NaN
JDE,OTN-Global,ORS01_2012-VR2W-119841-1,OTN-GlobalJDEORS01_2012-VR2W-119841-1,VEMCO,VR2W,,,119841,46.86677,-70.9842,2012-04-12T15:50:00Z,2012-10-24T10:30:00Z,JDE,ManmadePlatform,JDE_ORS01_2012,11.5,10.5,,,NaN
JDE,OTN-Global,ORS02_2012-VR2W-119843-1,OTN-GlobalJDEORS02_2012-VR2W-119843-1,VEMCO,VR2W,,,119843,46.8645,-70.9833,2012-04-12T16:00:00Z,2012-11-19T15:55:00Z,JDE,ManmadePlatform,JDE_ORS02_2012,22.2,21.2,,,NaN
JDE,OTN-Global,ORS04_2012-VR2W-119846-1,OTN-GlobalJDEORS04_2012-VR2W-119846-1,VEMCO,VR2W,,,119846,46.8537,-70.98,2012-04-12T16:30:00Z,2012-11-19T15:00:00Z,JDE,ManmadePlatform,JDE_ORS04_2012,17.5,16.5,,,NaN
JDE,OTN-Global,ORS07_2012-VR2W-107415-1,OTN-GlobalJDEORS07_2012-VR2W-107415-1,VEMCO,VR2W,,,107415,46.84939,-70.9794,2012-04-12T17:10:00Z,2012-11-19T14:45:00Z,JDE,ManmadePlatform,JDE_ORS07_2012,10.0,3.0,,,NaN
JDE,OTN-Global,ORS08_2012-VR2W-119840-1,OTN-GlobalJDEORS08_2012-VR2W-119840-1,VEMCO,VR2W,,,119840,46.8463,-70.978,2012-04-12T17:20:00Z,2012-11-19T14:35:00Z,JDE,ManmadePlatform,JDE_ORS08_2012,6.1,5.1,,,NaN
JDE,OTN-Global,ORS09_2012-VR2W-119847-1,OTN-GlobalJDEORS09_2012-VR2W-119847-1,VEMCO,VR2W,,,119847,46.86081,-70.98236,2012-04-12T16:10:00Z,2012-10-24T11:15:00Z,JDE,ManmadePlatform,JDE_ORS09_2012,31.2,30.2,,,NaN
JDE,OTN-Global,ORS10_2012-VR2W-100489-1,OTN-GlobalJDEORS10_2012-VR2W-100489-1,VEMCO,VR2W,,,100489,46.85717,-70.98126,2012-04-12T16:20:00Z,2012-10-24T11:45:00Z,JDE,ManmadePlatform,JDE_ORS10_2012,34.0,33.0,,,NaN
JDE,OTN-Global,OUE11_2012-VR2W-107408-1,OTN-GlobalJDEOUE11_2012-VR2W-107408-1,VEMCO,VR2W,,,107408,47.4914,-70.025,2012-04-30T14:25:00Z,2012-11-15T15:25:00Z,JDE,ManmadePlatform,JDE_OUE11_2012,8.0,7.0,,,NaN
