scientific_name,common_name,group,transmitter_id,tag_id,num_det,days_det,num_stat,DI,mcp,bbk50,bbk95,BodyLength_mm,sex,ReleaseDate,release_latitude,release_longitude,tag_project_name,IUCN,mass.g,dis_min,dis_25,dis_50,dis_75,dis_max,dis_mean,dis_sd,Habitat,Trophic.group,comment
Carcharhinus leucas,Bull Shark,shark,A69-1601-4039,19987620,18401,120,6,0.916030534,12291173.18,1478357.289,14092953.43,670,FEMALE,2012-03-26,-27.6967,153.2404,Logan River TERN network,NT,1797.787131,0,0,0,0,4.305360809,0.041608674,0.359981194,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-1464,11128621,5782,295,108,0.081491713,28744148281,1.13E+11,7.53E+11,2760,MALE,2010-02-24,-33.8617,151.2451,NSW DPI Movements of Coastal Sharks,NT,140743.3383,0,1.633925635,3.984331265,7.178520853,1745.983635,9.112497997,50.27967472,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-13821,80747114,2293,76,60,0.125827815,24450453453,666650602.4,5583198795,2220,FEMALE,2013-11-21,-18.6921,147.0866,Townsville Reefs,NT,71977.21463,0,0,0,0,727.3122476,0.957713174,15.640535,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-13807,69918686,2514,141,40,0.323394495,1943758990,138551233.8,1268563178,2350,FEMALE,2013-08-06,-18.6876,147.0871,Townsville Reefs,NT,85766.34266,0,0,0,0,47.76498928,0.984399208,4.444284433,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-1468,11128589,430,45,72,0.012430939,3220720753,1820938088,9005789652,2350,MALE,2010-01-24,-33.8617,151.2451,NSW DPI Movements of Coastal Sharks,NT,85766.34266,0,0.545418862,22.49155023,51.760056,765.9109068,66.50955829,131.3035624,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-1601-29800,96630811,189,4,1,0.222222222,,,,700,FEMALE,2014-01-22,-27.6815,153.2049,Logan River TERN network,NT,2057.452598,0,0,0,0,10.52370805,0.055387937,0.763470026,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-1601-4037,19987600,44724,238,10,0.971428571,32655041.24,1346659.598,14729089.36,635,MALE,2012-04-18,-27.6803,153.2099,Logan River TERN network,NT,1523.950809,0,0,0,0,5.358026416,0.021162248,0.260904004,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-1601-31215,19987760,4128,96,7,0.932038835,12291174.66,1920785.383,16574867.13,690,FEMALE,2012-05-22,-27.6963,153.2401,Logan River TERN network,NT,1968.262755,0,0,0,0,5.358026416,0.153044976,0.668494801,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-1601-29772,63320689,15937,142,11,0.97260274,69691551.35,1806567.393,23227295.05,600,FEMALE,2013-05-20,-27.6922,153.1998,Logan River TERN network,NT,1279.775307,0,0,0,0,5.358026416,0.051321502,0.419202089,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-13819,80747092,6114,122,30,0.160315375,12753528169,2365441606,11329220322,198,FEMALE,2013-11-19,-18.686,147.0976,Townsville Reefs,NT,4208.784225,0,0,0,0,781.3916514,0.477719029,16.45798324,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-1601-31214,19987750,1146,57,7,0.919354839,26750679.48,1802085.163,15377073.99,700,MALE,2012-05-22,-27.6971,153.2336,Logan River TERN network,NT,2057.452598,0,0,0,0,4.305360809,0.249360337,0.827337512,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-16065,11128689,900,74,80,0.020273973,4258200925,1960440607,22855663107,2880,MALE,2011-02-11,-33.8617,151.2451,NSW DPI Movements of Coastal Sharks,NT,160456.2866,0,4.306869334,16.22772157,23.60360604,186.8885366,16.61024747,18.70231409,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-1601-4038,19987610,34890,130,13,0.902777778,51345156.16,2343022.491,26725100.29,690,MALE,2012-05-24,-27.6981,153.1895,Logan River TERN network,NT,1968.262755,0,0,0,0,5.358026416,0.021559797,0.249469376,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-1466,11128576,8587,340,139,0.093922652,5464665880,512338477,9703567299,2570,MALE,2010-01-21,-33.8464,151.118,NSW DPI Movements of Coastal Sharks,NT,112985.2875,0,3.045286639,5.862029157,11.57611977,1157.09422,11.1741291,35.257648,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-1303-64934,11128704,122,24,25,0.006575342,1234078384,29269323.42,790271732.4,2960,MALE,2011-04-06,-33.8617,151.2451,NSW DPI Movements of Coastal Sharks,NT,174584.766,0,0,0,0.545418862,597.9579529,17.52229625,78.45838805,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9001-31940,11128744,2670,86,111,0.023561644,4.94E+11,97006034429,9.07E+11,2740,MALE,2012-01-24,-33.8617,151.2451,NSW DPI Movements of Coastal Sharks,NT,137625.7214,0,0,0,0.383353698,1136.509014,3.804140333,45.57671866,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-1462,11128571,2345,335,67,0.092541436,17254680389,5842574764,78773247398,2760,MALE,2010-01-21,-33.8468,151.1924,NSW DPI Movements of Coastal Sharks,NT,140743.3383,0,1.599970801,3.101860599,6.066421988,533.2886423,7.312326055,38.36239828,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-1303-64928,11128654,2105,135,86,0.036986301,6152606801,1537364862,12405403045,,MALE,2010-02-11,-33.8617,151.2451,NSW DPI Movements of Coastal Sharks,NT,,0,0,0,1.52523293,448.5487711,1.749214058,13.19257136,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-14817,43669672,532,37,33,0.044902913,1079616777,414659926.8,2055949846,2350,FEMALE,2012-10-18,-18.618,147.0503,Townsville Reefs,NT,85766.34266,0,0,0,0,682.5682376,4.213918177,40.77653632,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9001-31937,11128711,1737,18,47,0.004931507,3.75E+11,10522207768,35183632223,2280,MALE,2011-03-10,-33.8617,151.2451,NSW DPI Movements of Coastal Sharks,NT,78138.88392,0,0,0,0,1150.058097,1.3352153,33.06252592,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-14770,43669552,4,1,2,0.001213592,,,,,FEMALE,2013-01-18,-18.9814,147.0107,Townsville Reefs,NT,,0,0,0,14.69022279,49.51522676,12.84108991,21.46562587,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-16067,11128644,26,5,19,0.001381215,92857168.74,205544595.2,1066632652,3220,FEMALE,2011-01-11,-33.8617,151.2451,NSW DPI Movements of Coastal Sharks,NT,226268.4281,0,4.243138002,15.17839393,152.9652078,1766.945879,206.427919,516.7457884,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-13802,75191319,1340,44,15,0.647058824,1482213372,12052675.72,420425688.4,2150,FEMALE,2013-08-05,-18.6851,147.096,Townsville Reefs,NT,65213.62346,0,0,0,0,42.49785702,0.390579678,2.640286355,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-13813,77523214,263,14,22,0.035714286,12987292457,7789618261,26707262610,1850,FEMALE,2013-09-30,-18.8408,147.6238,Townsville Reefs,NT,41050.34378,0,0,0,0,754.5258738,8.762932557,76.21032363,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-14673,71373773,1516,79,65,0.105333333,379016033.8,203431083.6,1260615106,,FEMALE,2013-01-16,-33.8529,151.2384,NSW DPI Movements of Coastal Sharks,NT,,0,2.270563444,6.626104289,16.48199659,1749.05622,16.79803405,110.512769,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-13808,69918697,260,17,12,0.03125,,,,2100,FEMALE,2013-09-23,-18.3849,146.6586,Townsville Reefs,NT,60654.53852,0,0,0,0,787.4446799,9.70916089,80.69558103,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-14769,43669548,4038,177,38,0.214805825,2230804246,248051106.1,1662861119,208,FEMALE,2012-10-17,-18.6254,147.0315,Townsville Reefs,NT,4898.498131,0,0,0,0,90.2233072,0.585692051,3.744537721,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-13820,80747103,3151,145,29,0.442073171,1942405250,1017847.777,260569031,1820,FEMALE,2013-11-19,-18.6998,147.0901,Townsville Reefs,NT,39034.42174,0,0,0,0,124.9158673,0.435131467,4.074456812,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-1470,11128602,3819,199,108,0.054972376,1.06E+11,50519394335,8.22E+11,2400,MALE,2010-02-08,-33.8617,151.2451,NSW DPI Movements of Coastal Sharks,NT,91512.09535,0,2.114429017,5.508119977,8.525587413,1094.197388,43.39283241,134.9521321,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-1601-29771,63320685,6896,132,9,0.910344828,92516097.24,2158388.19,21865410.79,670,MALE,2013-05-20,-27.6922,153.1998,Logan River TERN network,NT,1797.787131,0,0,0,0,7.199258422,0.079632528,0.543728988,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-1601-29773,63320693,2884,61,10,0.938461538,60466192.92,3735156.761,31818002.04,615,MALE,2013-05-19,-27.6922,153.1998,Logan River TERN network,NT,1380.903186,0,0,0,0,7.012252742,0.202431213,0.857274029,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9001-31935,71373793,1594,43,39,0.472527473,393284760.4,16330533.89,152127995.7,,MALE,2013-01-16,-33.8617,151.2451,NSW DPI Movements of Coastal Sharks,NT,,0,0,0,0.383353698,21.89211584,0.400139703,1.178109965,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-14765,43669525,10974,455,49,0.552184466,4629832996,18003895.14,1348907221,2150,MALE,2012-10-11,-18.6922,147.0841,Townsville Reefs,NT,65213.62346,0,0,0,0,65.06156426,0.669213848,3.116245455,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-14785,43669612,779,90,11,0.109223301,317198415.6,9192292.678,323231026.2,1950,FEMALE,2013-02-16,-18.4646,146.8668,Townsville Reefs,NT,48276.35565,0,0,0,0,35.49388936,0.786059253,3.274965219,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-1601-31212,19987730,36551,529,16,0.963570128,131279561.3,3165576.087,31607059.7,680,MALE,2012-04-12,-27.7239,153.2239,Logan River TERN network,NT,1881.721409,0,0,0,0,8.317944768,0.085720234,0.52155124,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-13818,80747081,935,40,14,0.120481928,389538883.1,297352205.3,1180418329,1850,FEMALE,2013-11-17,-18.7028,147.1007,Townsville Reefs,NT,41050.34378,0,0,0,0,27.54565034,0.370744537,2.496086896,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-1446,11128757,2040,79,50,0.021643836,10432161148,4423033744,15955574747,3020,FEMALE,2012-01-25,-33.8617,151.2451,NSW DPI Movements of Coastal Sharks,NT,185715.9736,0,0.395811404,2.050071901,4.730844455,1156.560078,10.26040705,88.3009406,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-1432,129681961,467,17,5,0.68,,,,,MALE,2010-12-07,-29.3929,153.2809,NSW DPI Movements of Coastal Sharks,NT,,0,0,0,9.223437303,10.48798238,2.971395401,4.214599012,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-14777,43669580,40,4,9,0.004854369,,,,2694,FEMALE,2013-02-11,-18.7432,147.2619,Townsville Reefs,NT,130632.8664,0,0,0,0,48.28476817,4.069310959,11.59090509,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-1303-55420,4462743,181,4,5,0.006756757,,,,,,2010-09-18,-20.2021,149.2828,QLD Large Shark Tagging Program,NT,,0,0,0,0.496282562,253.9490211,1.626985347,18.8629891,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-1303-7796,11128563,1660,26,12,0.015824711,1007201565,52459050.36,559563203.8,2820,MALE,2009-03-04,-33.8459,151.1853,NSW DPI Movements of Coastal Sharks,NT,150381.748,0,0,0,0.480253017,473.7724607,0.504540341,11.64083183,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-14677,71373801,2339,106,62,0.029041096,37450488090,6374767240,30518570723,,MALE,2013-01-17,-33.8529,151.2384,NSW DPI Movements of Coastal Sharks,NT,,0,1.225027754,5.057026351,9.511993827,1154.831335,37.46190955,144.22581,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-14689,71373811,2233,74,69,0.020273973,41176225293,14047617647,49958076842,,MALE,2013-01-17,-33.8617,151.2451,NSW DPI Movements of Coastal Sharks,NT,,0,1.45521825,17.2555292,19.34488738,767.7350737,17.40317468,62.32675681,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-14762,43669513,442,66,17,0.080097087,418091475.4,248471146.1,1731521727,2000,FEMALE,2012-10-08,-18.287,146.5186,Townsville Reefs,NT,52191.55803,0,0,0,0,75.1306029,1.908919417,6.629824107,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9001-31934,11128725,26408,226,1,0.061917808,,,,2020,MALE,2012-02-09,-33.8617,151.2451,NSW DPI Movements of Coastal Sharks,NT,53815.83621,0,0,0,0,25.73477813,0.000973291,0.158263764,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-1303-64930,11128658,597,62,63,0.016986301,869768188.3,515126490.7,3321275567,2960,MALE,2011-01-11,-33.8617,151.2451,NSW DPI Movements of Coastal Sharks,NT,174584.766,0,0,0,2.418063168,287.4696827,3.086785008,16.90556368,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-1601-31213,19987740,23617,243,11,0.945525292,50432260.4,1415432.611,18282671.22,690,MALE,2012-04-18,-27.7247,153.2222,Logan River TERN network,NT,1968.262755,0,0,0,0,5.358026416,0.04558896,0.388524264,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-14784,43669608,402,23,12,0.027912621,31744163.28,42876921.28,199340614.6,1760,FEMALE,2013-02-18,-18.6849,147.0969,Townsville Reefs,NT,35205.20616,0,0,0,0,24.49849344,0.516933428,2.682680755,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-13814,77523229,1731,92,34,0.24403183,1.25E+11,0,2425777324,,FEMALE,2013-09-30,-18.9465,147.6839,Townsville Reefs,NT,,0,0,0,0,1252.05972,2.867481872,43.40421188,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-14768,43669544,62,15,8,0.018203883,39401719.05,127353325.2,623258745.6,1850,MALE,2012-10-17,-18.6235,147.0355,Townsville Reefs,NT,41050.34378,0,0,0,1.805900116,50.01965807,3.727055147,9.157227079,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-13824,93016177,243,11,21,0.053140097,1161254046,592109202.5,2420463142,2070,FEMALE,2014-02-15,-18.6216,147.3026,Townsville Reefs,NT,58025.1857,0,0,0,0,79.22920209,1.972869211,9.276406145,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-1436,1394082,111,4,2,0.001104972,,,,,FEMALE,2010-10-11,-29.3929,153.2809,NSW DPI Movements of Coastal Sharks,NT,,0,0,0,0,8.125215962,0.171294336,0.785764919,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-1601-29807,63320701,9991,213,16,0.926086957,139422488.6,4980129.066,48216704.14,730,FEMALE,2013-03-11,-27.6922,153.1998,Logan River TERN network,NT,2341.328136,0,0,0,0,7.359355452,0.168121405,0.791019418,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-13810,77523192,629,50,28,0.062656642,21395158081,4091868030,29088725202,2200,FEMALE,2013-09-26,-18.7544,147.2787,Townsville Reefs,NT,69998.66091,0,0,0,0,715.6317289,2.909094249,29.48248163,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-16083,11128672,415,29,34,0.007945205,2186587430,2047976.734,104446813.5,2150,FEMALE,2011-01-27,-33.8617,151.2451,NSW DPI Movements of Coastal Sharks,NT,65213.62346,0,0,2.493617451,8.273123828,1732.025695,22.01834962,167.8382769,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-1601-29809,63320697,12174,188,10,0.954314721,60466192.92,1348806.608,18502859.88,630,FEMALE,2013-03-11,-27.6922,153.1998,Logan River TERN network,NT,1487.293799,0,0,0,0,7.012252742,0.066342416,0.492105998,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-14681,71373823,388,22,26,0.006027397,5615627506,26915761.13,1238125012,,FEMALE,2013-01-30,-33.8529,151.2384,NSW DPI Movements of Coastal Sharks,NT,,0,0.611454631,3.04345398,6.982636102,596.0768273,13.05650718,72.92949471,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-16081,11128694,3377,118,57,0.032328767,5036753890,917992746.4,9434061050,2720,MALE,2011-02-21,-33.8617,151.2451,NSW DPI Movements of Coastal Sharks,NT,134555.0802,0,1.435285881,5.188602902,12.32654264,261.7251322,9.889009749,20.51223746,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9001-29736,19987640,166273,275,8,0.500910747,26051364.43,345309.7318,3895525.412,700,MALE,2012-04-12,-27.7239,153.2239,Logan River TERN network,NT,2057.452598,0,0,0,0,4.305360809,0.000756794,0.048355635,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-1601-31210,19987710,1534,21,8,1,32325223.29,1899203.525,14438263.16,660,FEMALE,2012-04-12,-27.7392,153.2113,Logan River TERN network,NT,1716.418538,0,0,0,0,4.305360809,0.097432963,0.516491757,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9001-29734,19987630,20515,367,16,0.699047619,164438848.6,4042173.765,52425768.83,720,MALE,2012-03-28,-27.6967,153.2404,Logan River TERN network,NT,2243.94374,0,0,0,0,8.317944768,0.08084154,0.509441403,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-1601-31211,19987720,1472,11,3,1,,,,700,MALE,2012-03-28,-27.6967,153.2404,Logan River TERN network,NT,2057.452598,0,0,0,0,3.096221095,0.058281141,0.411794469,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-1601-29806,63320677,12299,147,8,0.986577181,48664835.46,1364578.472,19612924.48,690,MALE,2013-05-19,-27.6922,153.1998,Logan River TERN network,NT,1968.262755,0,0,0,0,7.083272906,0.086404746,0.56660118,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-1476,11128616,5922,344,95,0.095027624,20221699769,25288895197,6.27E+11,2200,MALE,2010-02-17,-33.8617,151.2451,NSW DPI Movements of Coastal Sharks,NT,69998.66091,0,2.03740677,4.785022266,8.97082138,602.6088533,12.37813304,53.54831694,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9001-29739,19987660,32015,421,19,0.913232104,308371830.4,3852958.477,45953577.94,770,MALE,2012-03-28,-27.6967,153.2404,Logan River TERN network,NT,2759.429536,0,0,0,0,12.79297431,0.073265597,0.481395488,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-13809,77523181,2969,113,22,0.291237113,1972144931,87846481.3,972995265.7,1640,FEMALE,2013-09-23,-18.3849,146.6586,Townsville Reefs,NT,28323.50052,0,0,0,0,83.0051769,0.337064958,4.133358207,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-13794,63357106,796,81,31,0.14673913,3266742782,405899024.3,3456881728,,MALE,2013-04-26,-18.687,147.094,Townsville Reefs,NT,,0,0,0,0,133.6991781,2.175018972,9.100850669,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-14764,43669521,1508,104,19,0.126213592,658610039.1,155808318.6,1152747260,1820,FEMALE,2012-10-17,-18.6235,147.0355,Townsville Reefs,NT,39034.42174,0,0,0,0,36.48085889,0.645613738,2.880542904,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-13827,93016199,6,1,3,0.003802281,,,,2130,FEMALE,2014-02-19,-18.7,147.0913,Townsville Reefs,NT,63363.19293,0,0,0,6.248286533,57.44788716,9.992065747,21.24227621,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-16079,11128649,400,34,62,0.020606061,40045914464,10727839955,89609016097,,MALE,2011-01-11,-33.8617,151.2451,NSW DPI Movements of Coastal Sharks,NT,,0,2.373724559,6.532557313,12.22420598,1745.424459,166.0920759,497.0814559,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-1601-31219,19987800,4793,68,9,0.957746479,32024760.97,1819841.928,16159522.31,670,MALE,2012-05-24,-27.6922,153.1998,Logan River TERN network,NT,1797.787131,0,0,0,0,5.358026416,0.1098573,0.559895104,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-1454,11128715,910,45,63,0.012328767,3056166407,6509789156,25438475689,2940,FEMALE,2012-01-09,-33.8617,151.2451,NSW DPI Movements of Coastal Sharks,NT,170976.9843,0,1.568812771,4.625387916,16.23901382,1730.351453,101.506713,320.3789178,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-1303-64323,11128677,109,5,18,0.001369863,38046511.33,25939473.38,140542310.5,3120,MALE,2011-01-25,-33.8617,151.2451,NSW DPI Movements of Coastal Sharks,NT,205316.5815,0,0,0,1.848850932,526.9956077,5.782720363,50.18901954,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-13801,69918552,108,6,8,0.01119403,441175067.5,50080434.33,216347476.3,1760,MALE,2013-08-04,-18.6893,147.088,Townsville Reefs,NT,35205.20616,0,0,0,0,709.1335407,7.409621582,67.04838193,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-1474,11128607,6064,172,119,0.047513812,1.59E+11,4235912096,50505105760,,MALE,2010-02-11,-33.8617,151.2451,NSW DPI Movements of Coastal Sharks,NT,,0,2.118342388,5.456227854,140.0531165,1293.563694,53.57256611,121.7181344,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-1303-64317,4408182,2302,117,82,0.032054795,10940426385,899620695.1,19822150908,,MALE,2011-02-01,-33.8617,151.2451,NSW DPI Movements of Coastal Sharks,NT,,0,0,0,0.838730908,1153.839698,3.277359603,37.33250768,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9001-31927,11128740,8219,133,128,0.036438356,5.00E+11,8982813350,99847425310,2470,FEMALE,2012-01-25,-33.8617,151.2451,NSW DPI Movements of Coastal Sharks,NT,99984.91715,0,0,0,0,1710.2889,1.641225358,33.82077227,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9001-31928,11128707,9272,187,110,0.051232877,4.51E+11,2.65E+11,1.74E+12,2930,MALE,2011-03-08,-33.8617,151.2451,NSW DPI Movements of Coastal Sharks,NT,169192.1253,0,0,0,0,1551.429385,3.437783632,45.33456308,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9001-31931,11128736,2757,48,50,0.013150685,3573649437,9751377.044,253535803.1,2340,MALE,2012-01-31,-33.8617,151.2451,NSW DPI Movements of Coastal Sharks,NT,84647.22319,0,0,0,0,81.32194199,0.377632753,2.544739188,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9002-1480,11128626,5274,469,87,0.129558011,33256974422,20275241244,3.80E+11,2730,MALE,2010-03-02,-33.8617,151.2451,NSW DPI Movements of Coastal Sharks,NT,136084.552,0,1.599970801,3.358219787,7.239041254,533.3138793,8.638153248,37.69377964,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9001-31933,11128748,1120,35,87,0.009589041,1.39E+11,3263121522,40607734500,3020,FEMALE,2012-01-18,-33.8617,151.2451,NSW DPI Movements of Coastal Sharks,NT,185715.9736,0,0,0,0.731210015,1753.998097,4.337786232,68.2658211,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-9001-31932,11128732,4697,113,108,0.030958904,16588917586,4235993108,30058142874,2580,MALE,2012-01-31,-33.8617,151.2451,NSW DPI Movements of Coastal Sharks,NT,114344.8395,0,0,0,0,732.9402865,1.419557083,19.62400001,P,Carnivore,
Carcharhinus leucas,Bull Shark,shark,A69-1303-64319,11128681,3789,348,63,0.095342466,11954200243,15415600493,1.76E+11,2760,MALE,2010-01-21,-33.8468,151.1924,NSW DPI Movements of Coastal Sharks,NT,140743.3383,0,0,0,2.084153158,530.7848251,2.146375592,19.78010539,P,Carnivore,
