"","G.species","Length_cm","body.mass.kg","sex","tag_id","tag_project_name","tag.type","num_det","days_det","num_stations","DI","ReleaseDate","release_latitude","release_longitude","days.at.liberty","dis_min","dis_25","dis_50","dis_75","dis_max","dis_mean","dis_sd","Habitat","Trophic.group","Common.Name","vel_min","vel_25","vel_50","vel_75","vel_max","vel_mean","vel_sd","subclass","superorder","order","family","Genus","species","IUCN_Scientific_name","size.at.mat","max.size","pup.size","length.weight.a","length.weight.b","habitat","habitat2","min.depth","max.depth","median.depth","range.depth","min.lat","max.lat","range.lat","area","age.mat","max.age","k","bearing.mode","trophic.mode","repro.coarse","mode","breeding.interval","development","litter.size","median.ED","Red.List.status.new"
"41","Carcharhinus_plumbeus",146,36.37778725,"F","129583837","FRDC WA commercial sharks","PassAcoustic",7,1,2,0.000629723,2008-09-11,-19.7868,117.7951,1587,0,0,0,0.571137841,465.8521795,58.51709135,164.5901717,"P","Carnivore",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_plumbeus","Carcharhinus plumbeus",176,226.5,52.5,0.0014,3.34,"Shelf","Pelagic",1,280,140.5,279,-37.27911462,45.79730606,83.07642068,21432300,11.4,22.4,0.093,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,12,7.9,18.47931729,"VU"
"42","Carcharhinus_brachyurus",121,13.06598959,"F","3084753","Gulf St Vincent monitoring","PassAcoustic",53,2,6,0.000694686,NA,-34.5573,138.244,2878,0,0,0,0.91076043,1.412711589,0.272090064,0.442459067,"P","Carnivore",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_brachyurus","Carcharhinus brachyurus",206.1,275,65,0.014,2.9,"Shelf","Pelagic",1,100,50.5,99,-52.5772655,45.79730606,98.37457156,7865880,20.9,34.5,0.049,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,18,16.6,25.07939095,"NT"
"43","Carcharhinus_brachyurus",79,3.499477661,"F","3084767","Gulf St Vincent monitoring","PassAcoustic",19,2,3,0.000694686,NA,-34.5358,138.2346,2878,0,0,0,0,50.97983215,4.602103954,13.1267208,"P","Carnivore",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_brachyurus","Carcharhinus brachyurus",206.1,275,65,0.014,2.9,"Shelf","Pelagic",1,100,50.5,99,-52.5772655,45.79730606,98.37457156,7865880,20.9,34.5,0.049,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,18,16.6,25.07939095,"NT"
"44","Carcharhinus_obscurus",104,12.96805352,"F","3084751","Gulf St Vincent monitoring","PassAcoustic",59,2,4,0.000694686,NA,-34.5585,138.2428,2878,0,0,0,0,3.520308177,0.144348717,0.610900449,"P","Top",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"45","Galeorhinus_galeus",38.5,0.2443286949,"F","110519921","Chondrichthyan monitoring of south-east Australia","PassAcoustic",7,1,2,0.000748503,NA,-42.8011,147.4949,1335,0,0,0,0,65.8747521,7.94406909,21.8034237,"B","Carnivore",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Triakidae","Galeorhinus","Galeorhinus_galeus","Galeorhinus galeus",131.1,164.5,30.75,8e-04,3.35,"Shelf","Coastal and Continental",2,800,401,798,-56.12115206,73.54894794,129.6701,11358300,12.6,36.2,0.105,"live-bearing","lecithotroph","lecithotrophic_lb","Yolk-sac Live-bearing",3,12,24.9,66.6378463,"VU"
"46","Galeorhinus_galeus",38.5,0.2443286949,"F","110519749","Chondrichthyan monitoring of south-east Australia","PassAcoustic",3,1,2,0.000748503,NA,-42.8011,147.4985,1335,0,0.401711032,0.803422064,31.02965323,61.2558844,20.68643549,35.13646981,"B","Carnivore",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Triakidae","Galeorhinus","Galeorhinus_galeus","Galeorhinus galeus",131.1,164.5,30.75,8e-04,3.35,"Shelf","Coastal and Continental",2,800,401,798,-56.12115206,73.54894794,129.6701,11358300,12.6,36.2,0.105,"live-bearing","lecithotroph","lecithotrophic_lb","Yolk-sac Live-bearing",3,12,24.9,66.6378463,"VU"
"47","Mustelus_antarcticus",87,3.29548426,"F","5354178","Seven Gill tracking in Coastal Tasmania","PassAcoustic",6,1,1,8e-04,NA,-42.9996,147.7841,1250,0,0,0,0,5.747499945,0.718437493,2.032048093,"B","Omnivore",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Triakidae","Mustelus","Mustelus_antarcticus","Mustelus antarcticus",112,175,33,0.00652,3,"Shelf","Coastal and Continental",1,350,175.5,349,-44.89878191,-27.8973012,17.00148071,850043,6.4,16,0.086,"live-bearing","matrotroph","matrotrophic_lb","Mucoid Histotrophy",2,11,16,14.84445456,"LC"
"48","Myliobatis_australis",88,3.705017186,"F","5354129","Seven Gill tracking in Coastal Tasmania","PassAcoustic",4,1,1,8e-04,2001-09-09,-42.9996,147.7841,1250,0,0,0,0,2.741707661,0.548341532,1.226128941,"B","Omnivore",NA,NA,NA,NA,NA,NA,NA,NA,"batoids","Batoidea","Myliobatiformes","Myliobatidae","Myliobatis","Myliobatis_australis","",51.1,80,NA,0.0076,3.08,"Shelf","Coastal and Continental",1,85,43,84,NA,NA,NA,NA,NA,NA,NA,"live-bearing","matrotroph","matrotrophic_lb","Lipid Histotrophy",NA,NA,NA,36.0219517,"THR"
"49","Notorynchus_cepedianus",222,47.65349002,"F","5354229","Seven Gill tracking in Coastal Tasmania","PassAcoustic",12,1,1,8e-04,2003-06-08,-42.9996,147.7841,1250,0,0,0,0,2.741707661,0.228475638,0.791462828,"P","Top",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Squalimorphs","Hexanchiformes","Hexanchidae","Notorynchus","Notorynchus_cepedianus","Notorynchus cepedianus",231,291,40,0.0068,3,"Shelf","Coastal and Continental",1,136,68.5,135,-57.61562783,56.79211426,114.4077421,5976450,16,28.5,0.291,"live-bearing","lecithotroph","lecithotrophic_lb","Yolk-sac Live-bearing",2,12,88.5,105.6322311,"THR"
"50","Notorynchus_cepedianus",208,39.48721197,"F","5354219","Seven Gill tracking in Coastal Tasmania","PassAcoustic",11,1,2,8e-04,NA,-42.8664,147.3445,1250,0,0,0,0,12.40853987,1.337486273,3.642200792,"P","Top",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Squalimorphs","Hexanchiformes","Hexanchidae","Notorynchus","Notorynchus_cepedianus","Notorynchus cepedianus",231,291,40,0.0068,3,"Shelf","Coastal and Continental",1,136,68.5,135,-57.61562783,56.79211426,114.4077421,5976450,16,28.5,0.291,"live-bearing","lecithotroph","lecithotrophic_lb","Yolk-sac Live-bearing",2,12,88.5,105.6322311,"THR"
"51","Squalus_acanthias",57,0.6930824712,"F","5354137","Seven Gill tracking in Coastal Tasmania","PassAcoustic",6,1,1,8e-04,NA,-42.8664,147.3445,1250,0,0,0,0,12.65637338,2.109395563,5.166942794,"B","Omnivore",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Squalimorphs","Squaliformes","Squalidae","Squalus","Squalus_acanthias","Squalus acanthias",78.5,110,25,0.006076667,2.988333333,"Shelf","Coastal and Continental",1,600,300.5,599,-57.24737659,72.58384705,129.8312236,16899100,12.5,30.5,0.089,"live-bearing","lecithotroph","lecithotrophic_lb","Yolk-sac Live-bearing",3,22,8,32.32948436,"VU"
"52","Squalus_acanthias",55,0.6211014814,"F","5354135","Seven Gill tracking in Coastal Tasmania","PassAcoustic",4,1,3,8e-04,NA,-42.8664,147.3445,1250,0,0,0,0,29.59877928,3.310738225,8.125026313,"B","Omnivore",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Squalimorphs","Squaliformes","Squalidae","Squalus","Squalus_acanthias","Squalus acanthias",78.5,110,25,0.006076667,2.988333333,"Shelf","Coastal and Continental",1,600,300.5,599,-57.24737659,72.58384705,129.8312236,16899100,12.5,30.5,0.089,"live-bearing","lecithotroph","lecithotrophic_lb","Yolk-sac Live-bearing",3,22,8,32.32948436,"VU"
"53","Carcharhinus_obscurus",267,238.8699802,"F","51052428","NSW DPI (Whaler, White and Tiger Shark Program)","PassAcoustic",27,3,5,0.000821918,2006-06-13,-30.2937,153.173,3649,0,0,0,0,449.0591635,34.25989669,99.16769831,"P","Top",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"54","Carcharhinus_plumbeus",168,56.76336708,"F","51052364","NSW DPI (Whaler, White and Tiger Shark Program)","PassAcoustic",164,3,10,0.000821918,2005-09-13,-30.2937,153.173,3649,0,0,0,0,42.52042029,0.651998349,4.212686072,"P","Carnivore",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_plumbeus","Carcharhinus plumbeus",176,226.5,52.5,0.0014,3.34,"Shelf","Pelagic",1,280,140.5,279,-37.27911462,45.79730606,83.07642068,21432300,11.4,22.4,0.093,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,12,7.9,18.47931729,"VU"
"55","Carcharodon_carcharias",245,168.6454825,"F","130722298","NSW DPI (Whaler, White and Tiger Shark Program)","PassAcoustic",17,3,6,0.000821918,NA,-28.9094,153.5708,3649,0,0,0,1.436935775,731.2364738,80.64115159,192.7219745,"P","Top",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Lamniformes","Lamnidae","Carcharodon","Carcharodon_carcharias","Carcharodon carcharias",445,600,121.5,0.01,3.04,"Shelf","Pelagic",1,1300,650.5,1299,-59.47553742,66.08294865,125.5584861,277804992,12.5,40,0.065,"live-bearing","matrotroph","matrotrophic_lb","Oophagy",2,18,10,70.21617172,"VU"
"56","Carcharodon_carcharias",22,0.1082448721,"F","130722244","NSW DPI (Whaler, White and Tiger Shark Program)","PassAcoustic",37,3,5,0.000821918,NA,-28.868,153.603,3649,0,0,0,0,452.1400052,27.24679382,102.736529,"P","Top",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Lamniformes","Lamnidae","Carcharodon","Carcharodon_carcharias","Carcharodon carcharias",445,600,121.5,0.01,3.04,"Shelf","Pelagic",1,1300,650.5,1299,-59.47553742,66.08294865,125.5584861,277804992,12.5,40,0.065,"live-bearing","matrotroph","matrotrophic_lb","Oophagy",2,18,10,70.21617172,"VU"
"57","Carcharodon_carcharias",243,164.4815877,"F","130722274","NSW DPI (Whaler, White and Tiger Shark Program)","PassAcoustic",21,3,6,0.000821918,NA,-28.867,153.609,3649,0,0,0,0.830904194,601.1747722,28.98444209,131.1067369,"P","Top",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Lamniformes","Lamnidae","Carcharodon","Carcharodon_carcharias","Carcharodon carcharias",445,600,121.5,0.01,3.04,"Shelf","Pelagic",1,1300,650.5,1299,-59.47553742,66.08294865,125.5584861,277804992,12.5,40,0.065,"live-bearing","matrotroph","matrotrophic_lb","Oophagy",2,18,10,70.21617172,"VU"
"58","Carcharodon_carcharias",241,160.3873585,"F","130722462","NSW DPI (Whaler, White and Tiger Shark Program)","PassAcoustic",9,3,4,0.000821918,NA,-28.8285,153.6147,3649,0,0,0,0.807927261,884.0132774,98.93142805,294.4097811,"P","Top",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Lamniformes","Lamnidae","Carcharodon","Carcharodon_carcharias","Carcharodon carcharias",445,600,121.5,0.01,3.04,"Shelf","Pelagic",1,1300,650.5,1299,-59.47553742,66.08294865,125.5584861,277804992,12.5,40,0.065,"live-bearing","matrotroph","matrotrophic_lb","Oophagy",2,18,10,70.21617172,"VU"
"59","Carcharodon_carcharias",282,258.9869824,"F","130722310","NSW DPI (Whaler, White and Tiger Shark Program)","PassAcoustic",20,3,4,0.000821918,NA,-28.8202,153.6253,3649,0,0,0,0,448.711166,44.4397074,118.271877,"P","Top",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Lamniformes","Lamnidae","Carcharodon","Carcharodon_carcharias","Carcharodon carcharias",445,600,121.5,0.01,3.04,"Shelf","Pelagic",1,1300,650.5,1299,-59.47553742,66.08294865,125.5584861,277804992,12.5,40,0.065,"live-bearing","matrotroph","matrotrophic_lb","Oophagy",2,18,10,70.21617172,"VU"
"60","Carcharodon_carcharias",214,111.6298044,"F","130722393","NSW DPI (Whaler, White and Tiger Shark Program)","PassAcoustic",53,3,8,0.000821918,2008-01-16,-30.3504,153.1147,3649,0,0,0,0,441.1050642,14.20132351,71.17620286,"P","Top",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Lamniformes","Lamnidae","Carcharodon","Carcharodon_carcharias","Carcharodon carcharias",445,600,121.5,0.01,3.04,"Shelf","Pelagic",1,1300,650.5,1299,-59.47553742,66.08294865,125.5584861,277804992,12.5,40,0.065,"live-bearing","matrotroph","matrotrophic_lb","Oophagy",2,18,10,70.21617172,"VU"
"61","Carcharodon_carcharias",290,282.0538607,"F","130722295","NSW DPI (Whaler, White and Tiger Shark Program)","PassAcoustic",32,3,4,0.000821918,NA,-28.844,153.6147,3649,0,0,0,0,603.7580711,41.33582575,136.8225513,"P","Top",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Lamniformes","Lamnidae","Carcharodon","Carcharodon_carcharias","Carcharodon carcharias",445,600,121.5,0.01,3.04,"Shelf","Pelagic",1,1300,650.5,1299,-59.47553742,66.08294865,125.5584861,277804992,12.5,40,0.065,"live-bearing","matrotroph","matrotrophic_lb","Oophagy",2,18,10,70.21617172,"VU"
"62","Galeocerdo_cuvier",390,585.5281172,"F","128160756","WA tiger shark tracking","PassAcoustic",13,3,14,0.000821918,NA,-23.02,113.8,3649,0,0.645937295,0.792029184,10.89429471,58.2514816,13.81778069,21.26012568,"P","Top",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Galeocerdo","Galeocerdo_cuvier","Galeocerdo cuvier",333.5,410,68.5,0.0028,3.25,"Shelf","Pelagic",1,140,70.5,139,-38.11219163,52.9531502,91.06534183,26274000,10,22.5,0.184,"live-bearing","lecithotroph","lecithotrophic_lb","Yolk-sac Live-bearing",2,14,31.5,86.24503894,"NT"
"63","Galeocerdo_cuvier",407,670.0418511,"F","128160729","WA tiger shark tracking","PassAcoustic",15,3,19,0.000821918,NA,-23.02,113.8,3649,0,0.697984149,0.7693315,19.07418826,138.9048636,25.59255035,43.82747097,"P","Top",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Galeocerdo","Galeocerdo_cuvier","Galeocerdo cuvier",333.5,410,68.5,0.0028,3.25,"Shelf","Pelagic",1,140,70.5,139,-38.11219163,52.9531502,91.06534183,26274000,10,22.5,0.184,"live-bearing","lecithotroph","lecithotrophic_lb","Yolk-sac Live-bearing",2,14,31.5,86.24503894,"NT"
"64","Galeocerdo_cuvier",319,310.2859816,"F","128160771","WA tiger shark tracking","PassAcoustic",10,3,5,0.000821918,NA,-23.02,113.8,3649,0,0,0,50.72095279,84.68195601,23.72256113,37.23113867,"P","Top",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Galeocerdo","Galeocerdo_cuvier","Galeocerdo cuvier",333.5,410,68.5,0.0028,3.25,"Shelf","Pelagic",1,140,70.5,139,-38.11219163,52.9531502,91.06534183,26274000,10,22.5,0.184,"live-bearing","lecithotroph","lecithotrophic_lb","Yolk-sac Live-bearing",2,14,31.5,86.24503894,"NT"
"65","Galeorhinus_galeus",46,0.4182266698,"F","110521061","Chondrichthyan monitoring of south-east Australia","PassAcoustic",7,1,1,0.000834725,NA,-42.7987,147.5044,1197,0,0,0,0,69.58133385,9.940190551,26.29927218,"B","Carnivore",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Triakidae","Galeorhinus","Galeorhinus_galeus","Galeorhinus galeus",131.1,164.5,30.75,8e-04,3.35,"Shelf","Coastal and Continental",2,800,401,798,-56.12115206,73.54894794,129.6701,11358300,12.6,36.2,0.105,"live-bearing","lecithotroph","lecithotrophic_lb","Yolk-sac Live-bearing",3,12,24.9,66.6378463,"VU"
"66","Galeorhinus_galeus",45,0.3913675952,"F","110521065","Chondrichthyan monitoring of south-east Australia","PassAcoustic",64,1,5,0.000834725,NA,-42.7987,147.5044,1197,0,0,0,0.780631731,58.93141694,1.813206197,8.039785421,"B","Carnivore",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Triakidae","Galeorhinus","Galeorhinus_galeus","Galeorhinus galeus",131.1,164.5,30.75,8e-04,3.35,"Shelf","Coastal and Continental",2,800,401,798,-56.12115206,73.54894794,129.6701,11358300,12.6,36.2,0.105,"live-bearing","lecithotroph","lecithotrophic_lb","Yolk-sac Live-bearing",3,12,24.9,66.6378463,"VU"
"67","Carcharhinus_obscurus",185,76.87806021,"F","757293","Gulf St Vincent monitoring","PassAcoustic",9,2,3,0.00094518,NA,-34.6042,138.1841,2115,0,0,0,3.036745052,2140.95401,196.8519786,644.8100305,"P","Top",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"68","Carcharhinus_plumbeus",146,36.37778725,"F","129583721","FRDC WA commercial sharks","PassAcoustic",3,1,3,0.000966184,NA,-22.7508,113.564,1034,0,0,0,1.500304461,18.36928848,3.052842486,6.804418434,"P","Carnivore",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_plumbeus","Carcharhinus plumbeus",176,226.5,52.5,0.0014,3.34,"Shelf","Pelagic",1,280,140.5,279,-37.27911462,45.79730606,83.07642068,21432300,11.4,22.4,0.093,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,12,7.9,18.47931729,"VU"
"69","Himantura_uarnak",46,1.717551166,"F","129559447","Shark and ray movements patterns at Ningaloo Reef","PassAcoustic",73,1,2,0.000987167,2011-11-08,-23.134,113.7576,1012,0,0,0,0,130.492164,1.781519061,15.16807172,"B","Omnivore",NA,NA,NA,NA,NA,NA,NA,NA,"batoids","Batoidea","Myliobatiformes","Dasyatidae","Himantura","Himantura_uarnak","Himantura uarnak",NA,160,24.5,0.0848,2.72,"Shelf","Coastal and Continental",1,50,25.5,49,-33.10238843,33.45457602,66.55696445,4244690,NA,NA,NA,"live-bearing","matrotroph","matrotrophic_lb","Lipid Histotrophy",NA,NA,2,26.77168869,"VU"
"70","Carcharodon_carcharias",NA,NA,"F","56772907","New Zealand white shark tracking","PassAcoustic",7,1,1,0.001078749,NA,-46.835,168.2238,926,0,0,0,0,2014.284047,287.7548638,761.3278082,"P","Top",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Lamniformes","Lamnidae","Carcharodon","Carcharodon_carcharias","Carcharodon carcharias",445,600,121.5,0.01,3.04,"Shelf","Pelagic",1,1300,650.5,1299,-59.47553742,66.08294865,125.5584861,277804992,12.5,40,0.065,"live-bearing","matrotroph","matrotrophic_lb","Oophagy",2,18,10,70.21617172,"VU"
"71","Callorhinchus_milii",70,2.381452589,"F","110519825","Chondrichthyan monitoring of south-east Australia","PassAcoustic",58,4,6,0.00109589,NA,-42.8041,147.4985,3650,0,0,0,0,275.4793754,13.4653659,57.18575075,"B","Omnivore",NA,NA,NA,NA,NA,NA,NA,NA,"chimaeras","Holocephali","Chimaeriformes","Callorhinchidae","Callorhinchus","Callorhinchus_milii","Callorhinchus milii",71,97,NA,0.00417,3.12,"Shelf","Deepwater",10,227,118.5,217,-48.74916758,-31.46841621,17.28075136,1188820,4.5,15,0.224,"egg-laying","lecithotroph","egg-laying","Egg-Laying",1,10,13,70.53257739,"LC"
"72","Callorhinchus_milii",89,5.037706663,"F","110519813","Chondrichthyan monitoring of south-east Australia","PassAcoustic",101,4,5,0.00109589,NA,-42.8041,147.4949,3650,0,0,0,0,58.67262785,0.915742452,6.050759054,"B","Omnivore",NA,NA,NA,NA,NA,NA,NA,NA,"chimaeras","Holocephali","Chimaeriformes","Callorhinchidae","Callorhinchus","Callorhinchus_milii","Callorhinchus milii",71,97,NA,0.00417,3.12,"Shelf","Deepwater",10,227,118.5,217,-48.74916758,-31.46841621,17.28075136,1188820,4.5,15,0.224,"egg-laying","lecithotroph","egg-laying","Egg-Laying",1,10,13,70.53257739,"LC"
"73","Carcharhinus_obscurus",304,356.7148171,"F","51052404","NSW DPI (Whaler, White and Tiger Shark Program)","PassAcoustic",29,4,8,0.00109589,2006-10-13,-30.2937,153.173,3650,0,0,0,0.843317907,725.5910482,53.07449587,161.3423835,"P","Top",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"74","Carcharhinus_obscurus",358,591.2080355,"F","51052380","NSW DPI (Whaler, White and Tiger Shark Program)","PassAcoustic",52,4,4,0.00109589,2006-05-13,-30.2937,153.173,3650,0,0,0,0,124.0284587,4.993290944,20.93988336,"P","Top",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"75","Carcharhinus_obscurus",333,472.7096383,"F","51052416","NSW DPI (Whaler, White and Tiger Shark Program)","PassAcoustic",26,4,6,0.00109589,NA,-30.2937,153.173,3650,0,0,0,0,1001.250546,55.92741053,211.1124816,"P","Top",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"76","Carcharhinus_plumbeus",196,92.53147222,"F","51052260","NSW DPI (Whaler, White and Tiger Shark Program)","PassAcoustic",56,4,10,0.00109589,NA,-30.2937,153.173,3650,0,0,0,0.794213639,37.48832125,1.460495596,5.402130117,"P","Carnivore",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_plumbeus","Carcharhinus plumbeus",176,226.5,52.5,0.0014,3.34,"Shelf","Pelagic",1,280,140.5,279,-37.27911462,45.79730606,83.07642068,21432300,11.4,22.4,0.093,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,12,7.9,18.47931729,"VU"
"77","Carcharodon_carcharias",285,267.4822563,"F","130722301","NSW DPI (Whaler, White and Tiger Shark Program)","PassAcoustic",21,4,7,0.00109589,NA,-28.8614,153.603,3650,0,0,0,1.263877007,453.7469687,75.42569089,166.1236574,"P","Top",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Lamniformes","Lamnidae","Carcharodon","Carcharodon_carcharias","Carcharodon carcharias",445,600,121.5,0.01,3.04,"Shelf","Pelagic",1,1300,650.5,1299,-59.47553742,66.08294865,125.5584861,277804992,12.5,40,0.065,"live-bearing","matrotroph","matrotrophic_lb","Oophagy",2,18,10,70.21617172,"VU"
